Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-01-22 17:00:00;129.37563641767213;124.54515810962852;76.42000000000002;53.36238548773065;1.335945786594593;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-22 18:00:00;135.42096391795465;130.58709332323627;75.75999999999999;53.682726599864736;1.4604650702443411;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-22 19:00:00;139.97723906423008;135.10839473036378;75.88;53.88906998701776;1.5155299954679933;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-22 20:00:00;138.78110880336126;133.91547607416317;75.51999999999998;54.25513127726174;1.5538831475749895;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-22 21:00:00;128.40327258266115;123.48876586721042;75.69999999999999;56.2212162217557;1.5695131742220134;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-22 22:00:00;107.48175685052401;102.68522658950674;74.68;56.617742628414476;1.4168159583684192;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-22 23:00:00;81.93622679778484;77.25513011260662;74.13999999999999;56.66869145397294;1.1166092898336597;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 00:00:00;56.412874018148024;51.85583616274707;74.01999999999998;56.459074977667115;0.7648592915183069;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 01:00:00;49.02454740836722;44.46372646858691;74.5;56.86081900507543;0.6617377128260706;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 02:00:00;50.409226487111866;45.972482660455995;73.72000000000003;54.605617239536116;0.6279144314024601;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 03:00:00;55.63317154809441;51.21648560782037;73.12;53.92372767398888;0.6900294495087111;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 04:00:00;80.30780598734827;75.74945737178884;74.13999999999999;53.89796891553044;0.9446140116904651;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 05:00:00;112.9307745367089;108.20589739228764;75.27999999999997;53.58216393636849;1.2392148033907286;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 06:00:00;119.45480145215384;114.68804032708361;75.46000000000004;53.90120747518989;1.3192584584984974;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 07:00:00;117.4504666761695;112.65289131342578;75.39999999999998;54.81733398663232;1.3586382254610552;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 08:00:00;114.1577991381995;109.34617581591696;75.34000000000003;55.46811156697993;1.3677828585769252;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 09:00:00;106.75464194410068;101.9502236979715;75.15999999999997;56.27033294236338;1.3455913126418402;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 10:00:00;101.90663671787536;97.12300370847608;75.03999999999996;56.40042409756404;1.3017187225625975;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 11:00:00;98.07881349563708;93.29534226627419;75.27999999999997;56.621561927968116;1.2515569824864325;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 12:00:00;95.62719753881842;90.88135730426823;75.03999999999996;56.0788987986906;1.2007942009619708;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 13:00:00;91.21899686754318;86.46969551439301;75.27999999999997;56.22103230452581;1.1395585073132752;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 14:00:00;90.46979525471471;85.7257497805366;75.46000000000004;55.91536243215046;1.1021144478540847;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 15:00:00;93.12654563547996;88.41342094526779;75.57999999999998;54.90011944016595;1.0722009245610753;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 16:00:00;97.10842157278263;92.36434143141476;76.18;54.63851650135973;1.0733268559189002;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 17:00:00;102.11105735678355;97.3630395987418;76.42000000000002;53.96167893173583;1.0825455936630703;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 18:00:00;108.00666700714673;103.25451093319839;76.48000000000002;53.33658436846173;1.1111528871259537;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 19:00:00;111.29640598047106;106.5150009279315;76.48000000000002;53.545442420144695;1.155424262656812;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 20:00:00;112.48876320547245;107.68813510308789;76.60000000000002;54.035389605667774;1.186948872167239;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 21:00:00;103.13481283791737;98.30748514574277;76.30000000000001;55.76497528882925;1.1958061002572686;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 22:00:00;88.97332112446244;84.16459259009297;76.60000000000002;56.6595360328522;1.0623686646486306;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-23 23:00:00;68.0165332567379;63.285549941820534;76.89999999999998;56.34981917428803;0.7880423446159455;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 00:00:00;61.94754106539973;57.28616022812583;76.72000000000003;55.620988123037534;0.6990571229302649;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 01:00:00;71.62245392746394;67.0170123920308;76.60000000000002;53.55033146841498;0.7398355944883549;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 02:00:00;64.68957798700491;60.00399299440417;76.54000000000002;56.164150739703075;0.7559086385227776;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 03:00:00;72.37335569269395;67.77576389625506;76.54000000000002;53.153833698698634;0.7368352355573736;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 04:00:00;96.40331508790933;91.70648465861801;76.42000000000002;53.359585714446666;0.9953494319226303;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 05:00:00;134.62567079578994;129.7841903221446;76.36000000000001;53.41821483954402;1.3971768507842501;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 06:00:00;132.30279225083768;127.4366345559367;76.18;54.23119687047313;1.4351882713482171;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 07:00:00;128.39107012522103;123.50780909535474;76.06;55.09037766574704;1.4577898411090262;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 08:00:00;122.80067838267429;117.91480254605506;75.94;55.78659818307284;1.4507851837312113;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 09:00:00;115.530191043146;110.64983144737224;76.0;56.46078573036641;1.4077939861868367;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 10:00:00;110.20496925277676;105.34789362500511;75.94;56.49273359873854;1.3492527871072024;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 11:00:00;106.65809534155099;101.82750900387606;75.82;56.22019953987285;1.2956654664313074;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 12:00:00;103.60402729130429;98.78279141315109;75.88;56.201964143415466;1.2535613678788236;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 13:00:00;100.66823214265534;95.8511490450243;76.0;56.23309149061703;1.2125632437290221;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 14:00:00;100.97915128608584;96.18631054465573;76.12;55.57976019962939;1.1705148188037156;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 15:00:00;103.11001265281983;98.36074060642848;75.82;54.44498317252834;1.1485372484490366;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 16:00:00;109.71110727672199;104.960026264453;76.06;53.688054820905336;1.167609342845726;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 17:00:00;115.683751760105;110.92034595511427;76.06;53.31231902319303;1.2108377309825826;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 18:00:00;120.93598027834082;116.12685674316297;76.36000000000001;53.60350210305472;1.2653212787420056;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 19:00:00;126.13267638817953;121.28689088035402;76.65999999999997;53.72454041962027;1.3093955894358427;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 20:00:00;127.88058244574701;123.02582903126944;76.60000000000002;53.91564942449918;1.3422362533076664;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 21:00:00;118.29221404430582;113.37785567577967;76.77999999999997;56.04518894380567;1.3583346764704627;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 22:00:00;102.59526312489369;97.7322350565782;76.77999999999997;56.50171527000418;1.2046109385687789;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-24 23:00:00;77.67203478757413;72.91212497791223;76.65999999999997;56.55440818997636;0.9198108561454656;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 00:00:00;68.89093297831923;64.18118115707908;76.72000000000003;56.35502391867709;0.8054319840384743;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 01:00:00;76.82377322866769;72.17098137160339;76.96000000000004;53.55869379762038;0.7816390427126746;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 02:00:00;71.81245525754996;67.08305318087851;77.32;55.82006497319145;0.7952676885502221;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 03:00:00;85.71357790205215;81.01549799458883;77.68;53.0863201212851;0.8298064722004596;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 04:00:00;101.92847124978451;97.1722069625778;77.62;53.140671154301344;0.9913949758947496;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 05:00:00;143.15829205183272;138.23571652541165;77.74000000000001;52.955158726400214;1.3752481710542794;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 06:00:00;156.73315463295884;151.75633569863757;77.44;53.39051784741696;1.5516931937656722;1.2790894745613657;2.4999999999999996;3.7790894745613652
2021-01-25 07:00:00;155.2143937817637;150.20615368971607;77.25999999999999;54.60869150186005;1.6315087513073152;1.3214038172425462;2.5;3.821403817242546
2021-01-25 08:00:00;143.31147977557384;138.26115904636808;77.56;56.559253133240475;1.624788923719418;1.3214038172425462;2.5;3.821403817242546
2021-01-25 09:00:00;137.60122102637203;132.6163980020968;77.01999999999998;55.9926693588738;1.5580767735868373;1.3214038172425462;2.5;3.821403817242546
2021-01-25 10:00:00;130.54389032417492;125.55464056386047;77.19999999999999;56.642727220038694;1.511965083175376;1.3214038172425462;2.5;3.821403817242546
2021-01-25 11:00:00;124.00957118104333;119.06636846707356;77.01999999999998;56.25354526948712;1.4218165189773675;1.3214038172425462;2.5;3.821403817242546
2021-01-25 12:00:00;120.91645363155321;115.9699741271938;77.32;56.32366190411142;1.3711739487884298;1.3214038172425462;2.5;3.821403817242546
2021-01-25 13:00:00;116.16518615064271;111.23640279407316;77.32;56.12878458202675;1.3051812795719397;1.3214038172425462;2.5;3.821403817242546
2021-01-25 14:00:00;127.01387378533686;122.13361449444919;77.62;53.7856377432409;1.2688150911922236;1.3214038172425462;2.5;3.821403817242546
2021-01-25 15:00:00;128.1588456936872;123.24600240622104;77.80000000000001;54.25746833221399;1.2961227496702319;1.3214038172425462;2.5;3.821403817242546
2021-01-25 16:00:00;132.29840753828069;127.38626456521389;77.74000000000001;53.797699300875536;1.3156471985835374;1.3214038172425462;2.5;3.821403817242546
2021-01-25 17:00:00;136.32136445206936;131.39593582497858;77.80000000000001;53.68940003018821;1.3461907943942606;1.3214038172425462;2.5;3.821403817242546
2021-01-25 18:00:00;138.23941327181808;133.30272586405673;77.74000000000001;53.83487542105337;1.376865697076818;1.3214038172425462;2.5;3.821403817242546
2021-01-25 19:00:00;137.7072602441978;132.73338867484563;77.92000000000002;54.553566800095666;1.4031856139438263;1.3214038172425462;2.5;3.821403817242546
2021-01-25 20:00:00;134.12233134329074;129.13999586990644;77.80000000000001;55.09268052380196;1.4063257641899352;1.3214038172425462;2.5;3.821403817242546
2021-01-25 21:00:00;123.78956467946858;118.81853011315695;77.62;56.23206101869357;1.3780526446154848;1.3214038172425462;2.5;3.821403817242546
2021-01-25 22:00:00;107.67728296171015;102.73955587740402;77.98000000000002;56.63892205703178;1.2013192769704535;1.3214038172425462;2.5;3.821403817242546
2021-01-25 23:00:00;83.85475051105023;79.01255037404812;78.10000000000002;56.4564310217998;0.9224641651501564;1.3214038172425462;2.5;3.821403817242546
2021-01-26 00:00:00;46.10630032926573;41.448975255589914;77.74000000000001;56.18910008986472;0.5093843227133323;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 01:00:00;48.76586219995429;44.20272365819754;77.62;53.78369745654794;0.48711076519740093;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 02:00:00;44.45580638080655;39.86943650121298;76.96000000000004;55.304066715985414;0.4887674738436267;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 03:00:00;50.13557107971646;45.67291054576888;75.39999999999998;53.14523802796873;0.5363814157288109;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 04:00:00;64.6511972318497;60.11926026804403;75.15999999999997;53.601140882765435;0.7140054171861951;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 05:00:00;88.92155424238375;84.31180478958485;74.74000000000001;53.504495832637076;0.9970000458796804;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 06:00:00;119.90666880886928;115.18682917540897;74.19999999999999;53.97638025025651;1.4116764067232186;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 07:00:00;106.66166945524851;101.93959519614349;73.60000000000002;55.97588343623414;1.4409593520729926;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 08:00:00;98.50395520053974;93.75672897567502;73.89999999999998;57.21614266932306;1.4057494140561317;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 09:00:00;91.21545920212293;86.51593951749413;73.53999999999996;57.14957921718428;1.325040202718032;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 10:00:00;84.80992314932128;80.14945512375093;73.18;57.08523289284727;1.254621375422234;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 11:00:00;79.14801900331204;74.56265152673052;72.34000000000003;56.53978815656865;1.1926907446620305;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 12:00:00;76.2789761996691;71.68141359092752;72.69999999999999;56.63133917649236;1.13025355375923;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 13:00:00;73.27666627050938;68.6997350016225;72.63999999999999;56.58108650852415;1.0864262586483893;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 14:00:00;69.78238192119936;65.24060830545615;72.27999999999997;56.39879719828377;1.046196125433605;1.236524497072625;2.499999999999999;3.736524497072624
2021-01-26 15:00:00;68.76958612031372;64.20456521581994;72.75999999999999;56.62306361904939;1.014672834699651;1.236524497072625;2.499999999999999;3.736524497072624
