Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-01-01 00:00:00;33.98502044363769;34.095115044222496;10.0;4.605834758261096;1.5000785425681469;1.2774594814447857;2.5;3.7774594814447857
2021-01-01 01:00:00;35.01424272284491;35.16017330963137;10.0;3.721414991347899;1.327803071286274;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 02:00:00;32.61427436293414;32.76432075795318;10.0;3.868374128238429;1.2664346426464714;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 03:00:00;36.05045051375663;36.23863171416025;10.0;2.7553150503040342;1.1847914240734099;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 04:00:00;49.82826490908322;50.014003643875164;10.0;1.693934294658277;1.4283383997036019;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 05:00:00;68.33360489311778;68.4557881734149;10.0;1.579242759152919;1.932119103019783;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 06:00:00;70.8058154325811;70.88218699925062;10.0;2.3601884125954484;2.2066679643961185;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 07:00:00;70.14970710946652;70.210004013204;10.0;2.7786811594801293;2.312917014939231;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 08:00:00;68.97554804070246;69.02763348213244;10.0;3.0234789232634967;2.3540027117903968;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 09:00:00;67.11797181045277;67.16747244234146;10.0;3.215011164423572;2.3552683528213336;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 10:00:00;62.97489160072629;63.02508433285187;10.0;3.554142907983305;2.3261486557415445;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 11:00:00;59.994189569076404;60.05099434053323;10.0;3.63119418419717;2.2428585927893394;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 12:00:00;58.218009831139334;58.28480013788965;10.0;3.55187841993137;2.149685104422069;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 13:00:00;56.14859336389122;56.22311104245294;10.0;3.550974936774594;2.07298197396091;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 14:00:00;60.22880103468214;60.32107522889895;10.0;2.8008212212170633;1.9919203513609174;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 15:00:00;60.60870280035694;60.69696623322373;10.0;2.8776947122408387;2.0261197661234647;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 16:00:00;62.903494904270914;62.99180140251436;10.0;2.6959015276624996;2.05049571182218;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 17:00:00;64.62603352680281;64.70820300969811;10.0;2.6813807448025386;2.1024663673803587;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 18:00:00;65.5972204881281;65.67194364789779;10.0;2.760058009894067;2.1572528967567273;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 19:00:00;65.41188706667864;65.48043976496344;10.0;2.920158219851544;2.1998032313475093;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 20:00:00;64.27732611261887;64.34257563839473;10.0;3.098197315084974;2.217409851249272;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 21:00:00;59.12357692055786;59.184749297153566;10.0;3.6242185153768673;2.207892814064099;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 22:00:00;50.64824416227587;50.708353217639804;10.0;4.332985577267323;2.1279468964379014;1.2365416410538286;2.5;3.7365416410538286
2021-01-01 23:00:00;38.445366250181294;38.539862687731734;10.0;4.569959301426763;1.685744019082712;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 00:00:00;36.149365795475234;36.269104496104376;10.0;4.31017068333;1.5126977237874009;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 01:00:00;37.609982949613055;37.76012913259104;10.0;3.4393469176885105;1.3649186647727714;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 02:00:00;38.953292289724864;39.11936537814292;10.0;3.0053221481804258;1.3259500435610168;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 03:00:00;42.195845616971;42.37467491557203;10.0;2.4529385600850446;1.3311975778636074;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 04:00:00;51.09329047406623;51.277836029155075;10.0;1.6076279684838823;1.4495388329792964;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 05:00:00;73.99910778369296;74.10791057969641;10.0;1.4037295553146691;2.0495906102496413;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 06:00:00;77.36125393580849;77.41835850829824;10.0;2.2444739262035682;2.3749963574264648;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 07:00:00;76.13011494864251;76.16685859041573;10.0;2.769069747137678;2.5067615384258097;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 08:00:00;74.68456181097385;74.7144895328295;10.0;3.0342089601506927;2.552766573774086;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 09:00:00;72.50121291615426;72.52892089124195;10.0;3.235335439916355;2.5518181128040816;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 10:00:00;70.20198263310073;70.23285676336083;10.0;3.3553825124767513;2.515533482728174;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 11:00:00;67.26904560278288;67.30524934797722;10.0;3.487312820340435;2.459267424859064;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 12:00:00;65.41123158892526;65.45413938525411;10.0;3.4598771314773558;2.3813165398199883;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 13:00:00;64.85125418079518;64.90204572862434;10.0;3.3170218729197813;2.3104631664711555;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 14:00:00;64.83749989678948;64.89497715587376;10.0;3.182018689365691;2.264233249121336;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 15:00:00;65.45297954443821;65.51623784040386;10.0;3.0410099506792108;2.2394115580315845;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 16:00:00;68.18424339159755;68.25129849378911;10.0;2.7466601868549674;2.2381887630915926;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 17:00:00;70.74933523754116;70.81234137981167;10.0;2.6310938443352825;2.2859674777528305;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 18:00:00;72.24731514797996;72.30138339550435;10.0;2.6902206618220816;2.353250475299273;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 19:00:00;71.79734499731768;71.84223291731598;10.0;2.9090835729872424;2.4107752682884005;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 20:00:00;70.42996399621235;70.47105344267928;10.0;3.1040336117223433;2.431717050596802;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 21:00:00;65.67229735923692;65.7148574173702;10.0;3.5351483888466646;2.4186574134250343;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 22:00:00;55.47750376064872;55.518778500221046;10.0;4.367568922929365;2.3451559878990906;1.2365416410538286;2.5;3.7365416410538286
2021-01-02 23:00:00;42.18093568800809;42.26258038922718;10.0;4.5582493620867695;1.845560481170352;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 00:00:00;37.42113227888521;37.552431268963126;10.0;3.932084276520584;1.4683449483747262;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 01:00:00;40.12397411823126;40.285147254543915;10.0;3.0066006502846676;1.366049140522243;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 02:00:00;44.871346975334625;45.05033604487331;10.0;2.205955952352326;1.3707459152698502;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 03:00:00;48.545735098821396;48.716941817118276;10.0;2.0894170137279957;1.4611449468289288;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 04:00:00;57.37989625504043;57.55058575536235;10.0;1.3583693020483452;1.5809377348145899;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 05:00:00;81.9499160919109;82.01793645253869;10.0;1.615092678557403;2.3270245019752167;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 06:00:00;79.35381874096895;79.38296815433581;10.0;2.609283817628068;2.55641887750501;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 07:00:00;78.76910497608783;78.78876791679268;10.0;2.8786311562074047;2.6335595326140147;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 08:00:00;76.72739012404843;76.74430003767652;10.0;3.133498806425848;2.660514533530933;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 09:00:00;74.55184834207326;74.56997050802765;10.0;3.2793183813861333;2.6411666388545605;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 10:00:00;72.37095209253964;72.39319946921725;10.0;3.3606966898091173;2.595329398975281;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 11:00:00;69.80047090387565;69.82915342017803;10.0;3.44587081633631;2.5356777801148063;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 12:00:00;68.60013773315616;68.63633019241149;10.0;3.3643395223490984;2.4614529604028412;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 13:00:00;68.43992325833759;68.48270633694347;10.0;3.2194556921664343;2.403231817921732;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 14:00:00;69.63432791774613;69.68471437606158;10.0;3.0027081237262223;2.369431228300666;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 15:00:00;70.22714556536822;70.27743521910791;10.0;2.9580568079924205;2.3744509843693287;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 16:00:00;71.28010027258927;71.32935019375643;10.0;2.8906779604953954;2.387211094327807;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 17:00:00;73.36991828375204;73.41783407197194;10.0;2.7574979070138284;2.412015618154335;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 18:00:00;74.067218856326;74.1080095147782;10.0;2.83030855769789;2.459666814195092;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 19:00:00;73.01986518420256;73.05561191208514;10.0;3.030332330973181;2.4944779309889924;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 20:00:00;70.51133740590346;70.54594264226392;10.0;3.269575443392057;2.4944063375005605;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 21:00:00;64.33645421809315;64.37255335494596;10.0;3.7615593585798024;2.4554538971734203;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 22:00:00;54.16766003831105;54.20751017761286;10.0;4.506461774027173;2.3476785604053383;1.2365416410538286;2.5;3.7365416410538286
2021-01-03 23:00:00;39.75503254666392;39.835143838735085;10.0;4.778614419592259;1.8128299076780152;1.2365416410538286;2.5;3.7365416410538286
2021-01-04 00:00:00;42.48471372187713;42.61314444345194;10.0;3.5640416652109934;1.5717019133483845;1.2365416410538286;2.5;3.7365416410538286
2021-01-04 01:00:00;44.66451143971863;44.81152443786429;10.0;2.9600711514304408;1.5105845122011559;1.2365416410538286;2.5;3.7365416410538286
