Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-04-10 00:00:00;109.77085096698727;91.89262508469518;76.36000000000001;59.60175509128658;1.5595855675383035;1.3807383059330487;2.4999999999999964;3.880738305933045
2021-04-10 01:00:00;120.537992758431;102.92981972466681;76.42000000000002;57.47689790378331;1.5150381357587968;1.3807383059330487;2.4999999999999964;3.880738305933045
2021-04-10 02:00:00;111.90588634696417;94.06814518496356;76.24000000000001;59.36975525756549;1.5793640851587367;1.3807383059330487;2.4999999999999964;3.880738305933045
2021-04-10 03:00:00;121.25076271093796;103.51779813014471;76.65999999999997;58.02775510220562;1.5494230231112662;1.3807383059330487;2.4999999999999964;3.880738305933045
2021-04-10 04:00:00;165.63530902897367;147.66657669003115;76.89999999999998;58.12203883414338;2.1001736020169695;1.3807383059330487;2.4999999999999964;3.880738305933045
2021-04-10 05:00:00;236.6552711546662;218.4255779435478;76.77999999999997;58.13128192481997;3.0214673686904088;1.4718966488265157;2.4999999999999964;3.971896648826512
2021-04-10 06:00:00;243.07274828851646;224.94373855284613;76.24000000000001;57.84815208769095;3.146745457778863;1.5139350948036094;2.4999999999999964;4.013935094803606
2021-04-10 07:00:00;234.58947532598737;216.35925383286818;75.94;59.02898051186128;3.302854509839222;1.560356680618141;2.4999999999999964;4.0603566806181375
2021-04-10 08:00:00;227.04137291742725;208.83313024275049;75.57999999999998;59.43407173382701;3.3480558597240493;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 09:00:00;213.42439671957985;195.19203123566228;75.34000000000003;60.17693547080842;3.3512574225646996;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 10:00:00;206.0592308834124;187.88429962472222;75.15999999999997;60.16595403942205;3.272080248913463;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 11:00:00;199.33332520508947;181.16454641926006;75.15999999999997;60.29796499583807;3.19339279659419;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 12:00:00;194.41066147695884;176.09113274913614;75.75999999999999;60.82866494896422;3.1000746131805723;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 13:00:00;190.92657939760184;172.68925768887095;75.75999999999999;60.38184520633547;2.9560574718047072;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 14:00:00;189.28223288358686;170.98412031298489;76.18;60.413580227692535;2.858429431440932;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 15:00:00;195.1969995247904;176.89750313379162;76.65999999999997;59.803569520279325;2.7571362829896877;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 16:00:00;206.07222939364033;187.95149715677687;76.54000000000002;58.465978604500094;2.7146596459441774;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 17:00:00;217.56812341839813;199.30788007400795;77.07999999999998;58.552972875700334;2.7960197715312534;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 18:00:00;230.01826542166114;211.86541887671544;76.84000000000003;57.76258336249754;2.870737412326796;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 19:00:00;241.2747189830932;223.02860888928936;76.96000000000004;57.96783467971943;3.024739975346449;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 20:00:00;242.90295090302337;224.4901552114774;77.13999999999999;58.84789966575505;3.1616946590337274;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 21:00:00;223.26783220791276;204.6836826383777;77.07999999999998;60.53842455809803;3.2136605038170667;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 22:00:00;188.90303695237932;170.345743758466;77.19999999999999;61.142874374966425;2.801056341613837;1.601199990470577;2.4999999999999973;4.101199990470574
2021-04-10 23:00:00;143.82489576305355;125.53338956954013;77.19999999999999;60.59422197389273;2.0621751505343076;1.506249978449509;2.499999999999998;4.006249978449507
