Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-01-01T00:00:00;164.51922684492365;144.09028122074855;77.80000000000001;60.366265404011074;2.2468647937257744;1.3605515644656108;2.5;3.8605515644656108
2021-01-01T01:00:00;171.25059156726655;151.19881765570452;77.32;58.410291271879544;2.1562442319655695;1.320035094419564;2.5;3.820035094419564
2021-01-01T02:00:00;155.63732702130125;135.39656592921747;77.07999999999998;60.21324757520796;2.1970149024761105;1.320035094419564;2.5;3.820035094419564
2021-01-01T03:00:00;170.43381702621267;150.44338085686758;77.32;58.085431646159066;2.109716188990177;1.320035094419564;2.5;3.820035094419564
2021-01-01T04:00:00;238.8864759288017;218.5813032699796;77.5;58.12008345561895;2.9348801494447794;1.320035094419564;2.5;3.820035094419564
2021-01-01T05:00:00;333.97078641125336;313.2709715307313;77.56;58.23559699675701;4.1148414206688235;1.320035094419564;2.5;3.820035094419564
2021-01-01T06:00:00;332.89426507910434;312.05731896866587;77.62;59.06271189045344;4.271127270141054;1.3662192947535532;2.5;3.866219294753553
2021-01-01T07:00:00;324.7950088334525;303.85897206981434;77.68;59.816658235154705;4.32909731999496;1.3662192947535532;2.5;3.866219294753553
2021-01-01T08:00:00;321.16729615559336;300.2180143836174;77.74000000000001;59.93203254996979;4.294055683847293;1.3662192947535532;2.5;3.866219294753553
2021-01-01T09:00:00;314.8750958785563;293.92683579658353;77.74000000000001;60.07921640402253;4.245013281321302;1.3662192947535532;2.5;3.866219294753553
2021-01-01T10:00:00;292.2917369544426;271.36280551001664;77.44;60.7975908823243;4.181682484269934;1.3662192947535532;2.5;3.866219294753553
2021-01-01T11:00:00;282.20923958630465;261.30682713861603;77.5;60.81774531931529;4.027793447475377;1.3662192947535532;2.5;3.866219294753553
2021-01-01T12:00:00;275.4270141535548;254.66889067670604;77.25999999999999;60.33036711453326;3.873554787419316;1.3662192947535532;2.5;3.866219294753553
2021-01-01T13:00:00;268.11781001721994;247.32505425522743;77.44;60.538015678758825;3.776927761872162;1.3662192947535532;2.5;3.866219294753553
2021-01-01T14:00:00;296.33011118625166;275.4991315888935;78.45999999999998;59.08668170990319;3.6418535700074157;1.3662192947535532;2.5;3.866219294753553
2021-01-01T15:00:00;299.1961314554702;278.2731945879003;78.69999999999999;59.34375625355358;3.6803201638304786;1.3662192947535532;2.5;3.866219294753553
2021-01-01T16:00:00;311.24611198629606;290.37256757910575;78.75999999999999;58.69207261065395;3.6927688496090987;1.3662192947535532;2.5;3.866219294753553
2021-01-01T17:00:00;321.4185341663226;300.5771564683106;78.63999999999999;58.3680008152578;3.7750703185777716;1.3662192947535532;2.5;3.866219294753553
2021-01-01T18:00:00;328.96881131162945;308.032450778142;78.75999999999999;58.65265831716238;3.895388494939837;1.3662192947535532;2.5;3.866219294753553
2021-01-01T19:00:00;329.3520132958805;308.3049033941159;78.88;59.208861066476686;3.9864059873620827;1.3662192947535532;2.5;3.866219294753553
2021-01-01T20:00:00;323.23032389555607;302.1623353248856;78.75999999999999;59.60603381686309;4.017945953943908;1.3662192947535532;2.5;3.866219294753553
2021-01-01T21:00:00;296.55533776466456;275.4000579103574;78.57999999999998;60.96113626006735;4.007546388673162;1.3662192947535532;2.5;3.866219294753553
2021-01-01T22:00:00;256.15864367434244;235.12660758548625;78.57999999999998;61.185186623980485;3.5062263639963436;1.3662192947535532;2.5;3.866219294753553
2021-01-01T23:00:00;193.16451979736584;172.40058486240156;78.75999999999999;60.91503590929642;2.577284666919879;1.3662192947535532;2.5;3.866219294753553
2021-01-02T00:00:00;174.19757570057428;153.47198861646072;79.18;60.739108609058974;2.249111085943281;1.3662192947535532;2.5;3.866219294753553
