time_steps;Last_L;BHKW_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-07-11 11:00:00;157.09804540249854;100.0;0.0;57.09804540249854;0.0;57.89473684210526;57.89473684210526
2021-07-11 12:00:00;154.249086357562;100.0;0.0;54.24908635756199;0.0;57.89473684210526;57.89473684210526
2021-07-11 13:00:00;154.2716279137456;100.0;0.0;54.27162791374559;0.0;57.89473684210526;57.89473684210526
2021-07-11 14:00:00;157.47160638085973;100.0;0.0;57.471606380859726;0.0;57.89473684210526;57.89473684210526
2021-07-11 15:00:00;166.98082807324838;100.0;0.0;66.98082807324838;0.0;57.89473684210526;57.89473684210526
2021-07-11 16:00:00;176.24960035768294;100.0;76.24960035768294;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-11 17:00:00;117.13150856396445;100.0;0.0;17.131508563964445;0.0;57.89473684210526;57.89473684210526
2021-07-11 18:00:00;125.85403927695153;100.0;0.0;25.854039276951525;0.0;57.89473684210526;57.89473684210526
2021-07-11 19:00:00;104.06544029237683;100.0;0.0;4.0654402923768345;0.0;57.89473684210526;57.89473684210526
2021-07-11 20:00:00;151.69372328568065;100.0;0.0;51.69372328568065;0.0;57.89473684210526;57.89473684210526
2021-07-11 21:00:00;142.29112214855374;100.0;0.0;42.29112214855374;0.0;57.89473684210526;57.89473684210526
2021-07-11 22:00:00;122.49513188295664;100.0;0.0;22.495131882956642;0.0;57.89473684210526;57.89473684210526
2021-07-11 23:00:00;145.31091083225803;100.0;0.0;45.31091083225803;0.0;57.89473684210526;57.89473684210526
2021-07-12 00:00:00;114.58007372023133;100.0;0.0;14.580073720231326;0.0;57.89473684210526;57.89473684210526
2021-07-12 01:00:00;130.1338824010812;100.0;0.0;30.133882401081195;0.0;57.89473684210526;57.89473684210526
2021-07-12 02:00:00;137.7977918795197;100.0;0.0;37.79779187951971;0.0;57.89473684210526;57.89473684210526
2021-07-12 03:00:00;134.96245256654464;100.0;0.0;34.96245256654464;0.0;57.89473684210526;57.89473684210526
2021-07-12 04:00:00;143.41261042611697;100.0;0.0;43.41261042611697;0.0;57.89473684210526;57.89473684210526
2021-07-12 05:00:00;133.76061764384175;100.0;0.0;33.760617643841755;0.0;57.89473684210526;57.89473684210526
2021-07-12 06:00:00;102.83987299103931;100.0;0.0;2.8398729910393143;0.0;57.89473684210526;57.89473684210526
2021-07-12 07:00:00;138.7593997341646;100.0;0.0;38.75939973416459;0.0;57.89473684210526;57.89473684210526
2021-07-12 08:00:00;142.75884422091565;100.0;0.0;42.75884422091565;0.0;57.89473684210526;57.89473684210526
2021-07-12 09:00:00;151.99629148149896;100.0;0.0;51.99629148149896;0.0;57.89473684210526;57.89473684210526
2021-07-12 10:00:00;147.76900817647524;100.0;0.0;47.76900817647524;0.0;57.89473684210526;57.89473684210526
2021-07-12 11:00:00;125.36884121533348;100.0;0.0;25.368841215333475;0.0;57.89473684210526;57.89473684210526
2021-07-12 12:00:00;115.58147274071698;100.0;0.0;15.581472740716976;0.0;57.89473684210526;57.89473684210526
2021-07-12 13:00:00;103.59939809202903;100.0;0.0;3.599398092029034;0.0;57.89473684210526;57.89473684210526
2021-07-12 14:00:00;117.19738998369114;100.0;0.0;17.19738998369114;0.0;57.89473684210526;57.89473684210526
2021-07-12 15:00:00;106.3459011490026;100.0;0.0;6.3459011490026;0.0;57.89473684210526;57.89473684210526
2021-07-12 16:00:00;111.34423866372128;100.0;0.0;11.344238663721285;0.0;57.89473684210526;57.89473684210526
2021-07-12 17:00:00;101.1005787512129;100.0;0.0;1.1005787512128933;0.0;57.89473684210526;57.89473684210526
2021-07-12 18:00:00;101.86719436067904;100.0;0.0;1.8671943606790364;0.0;57.89473684210526;57.89473684210526
2021-07-12 19:00:00;112.708893910871;100.0;0.0;12.708893910870998;0.0;57.89473684210526;57.89473684210526
2021-07-12 20:00:00;135.84169547832693;100.0;0.0;35.841695478326926;0.0;57.89473684210526;57.89473684210526
2021-07-12 21:00:00;124.1599900185664;100.0;0.0;24.159990018566404;0.0;57.89473684210526;57.89473684210526
2021-07-12 22:00:00;112.9474484319649;100.0;0.0;12.9474484319649;0.0;57.89473684210526;57.89473684210526
2021-07-12 23:00:00;106.85051475410437;100.0;0.0;6.850514754104367;0.0;57.89473684210526;57.89473684210526
2021-07-13 00:00:00;82.3329844158964;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 01:00:00;86.08014946054556;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 02:00:00;88.7109741667638;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 03:00:00;87.31180074258026;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 04:00:00;104.28717777076396;100.0;0.0;4.287177770763961;0.0;57.89473684210526;57.89473684210526
2021-07-13 05:00:00;91.3651892845712;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 06:00:00;113.99455182912948;100.0;0.0;13.994551829129477;0.0;57.89473684210526;57.89473684210526
2021-07-13 07:00:00;120.67396005011044;100.0;0.0;20.673960050110438;0.0;57.89473684210526;57.89473684210526
2021-07-13 08:00:00;212.63858458746253;100.0;112.63858458746253;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 09:00:00;208.744193028632;100.0;108.744193028632;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 10:00:00;203.3174456035296;100.0;103.31744560352959;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 11:00:00;156.810050230557;100.0;0.0;56.81005023055701;0.0;57.89473684210526;57.89473684210526
2021-07-13 12:00:00;145.99200044534217;100.0;0.0;45.99200044534217;0.0;57.89473684210526;57.89473684210526
2021-07-13 13:00:00;123.48653553868202;100.0;0.0;23.48653553868202;0.0;57.89473684210526;57.89473684210526
2021-07-13 14:00:00;98.44231074140626;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 15:00:00;79.62861015125773;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 16:00:00;55.90839608752008;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 17:00:00;54.189244114431474;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 18:00:00;56.49168944504043;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 19:00:00;50.03062777841752;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 20:00:00;42.48147826967791;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 21:00:00;66.2079129937557;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 22:00:00;56.17019338337339;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-13 23:00:00;59.04103058708567;100.0;0.0;0.0;0.0;57.89473684210526;57.89473684210526
2021-07-14 00:00:00;120.49960361185276;0.0;0.0;0.0;0.0;0.0;0.0
2021-07-14 01:00:00;126.75105112900654;0.0;0.0;0.0;0.0;0.0;0.0
2021-07-14 02:00:00;130.77935639515908;0.0;0.0;0.0;0.0;0.0;0.0
2021-07-14 03:00:00;130.24384960349607;0.0;0.0;0.0;0.0;0.0;0.0
2021-07-14 04:00:00;157.1636610587024;0.0;157.1636610587024;0.0;0.0;0.0;0.0
