time_steps;Last_L;Biomassekessel_1;Biomassekessel_2;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-02-04 22:00:00;1914.0912040679032;50.0;50.0;1814.0912040679032;0.0;0.0;0.0
2021-02-04 23:00:00;1432.419661114794;50.0;50.0;1332.419661114794;0.0;0.0;0.0
2021-02-05 00:00:00;1203.3605990211836;50.0;50.0;1103.3605990211836;0.0;0.0;0.0
2021-02-05 01:00:00;1376.358756062942;50.0;50.0;1276.358756062942;0.0;0.0;0.0
2021-02-05 02:00:00;1389.1560839168746;50.0;50.0;1289.1560839168746;0.0;0.0;0.0
2021-02-05 03:00:00;1482.3534166013967;50.0;50.0;1382.3534166013967;0.0;0.0;0.0
2021-02-05 04:00:00;1839.296380792543;50.0;50.0;1739.296380792543;0.0;0.0;0.0
2021-02-05 05:00:00;2744.5277102184727;50.0;50.0;2644.5277102184727;0.0;0.0;0.0
2021-02-05 06:00:00;2741.397670788126;50.0;50.0;2641.397670788126;0.0;0.0;0.0
2021-02-05 07:00:00;2700.2341314172954;50.0;50.0;2600.2341314172954;0.0;0.0;0.0
2021-02-05 08:00:00;2638.214336259576;50.0;50.0;2538.214336259576;0.0;0.0;0.0
2021-02-05 09:00:00;2588.2364690451464;50.0;50.0;2488.2364690451464;0.0;0.0;0.0
2021-02-05 10:00:00;2408.6641076866144;50.0;50.0;2308.6641076866144;0.0;0.0;0.0
2021-02-05 11:00:00;2334.639840665473;50.0;50.0;2234.639840665473;0.0;0.0;0.0
2021-02-05 12:00:00;2273.782674104152;50.0;50.0;2173.782674104152;0.0;0.0;0.0
2021-02-05 13:00:00;2209.600949132505;50.0;50.0;2109.600949132505;0.0;0.0;0.0
2021-02-05 14:00:00;2177.115008710029;50.0;50.0;2077.115008710029;0.0;0.0;0.0
2021-02-05 15:00:00;2440.039831103233;50.0;50.0;2340.039831103233;0.0;0.0;0.0
2021-02-05 16:00:00;2542.4245846149684;50.0;50.0;2442.4245846149684;0.0;0.0;0.0
2021-02-05 17:00:00;2632.331945190441;50.0;50.0;2532.331945190441;0.0;0.0;0.0
2021-02-05 18:00:00;2688.283689475057;50.0;50.0;2588.283689475057;0.0;0.0;0.0
2021-02-05 19:00:00;2687.4871486896795;50.0;50.0;2587.4871486896795;0.0;0.0;0.0
2021-02-05 20:00:00;2642.393491776716;50.0;50.0;2542.393491776716;0.0;0.0;0.0
2021-02-05 21:00:00;2420.7365153516885;50.0;50.0;2320.7365153516885;0.0;0.0;0.0
2021-02-05 22:00:00;2078.80307853506;50.0;50.0;1978.8030785350602;0.0;0.0;0.0
2021-02-05 23:00:00;1537.3829737105675;50.0;50.0;1437.3829737105675;0.0;0.0;0.0
2021-02-06 00:00:00;1345.1208542229235;50.0;50.0;1245.1208542229235;0.0;0.0;0.0
2021-02-06 01:00:00;1441.2146586773786;50.0;50.0;1341.2146586773786;0.0;0.0;0.0
2021-02-06 02:00:00;1460.3183979214318;50.0;50.0;1360.3183979214318;0.0;0.0;0.0
2021-02-06 03:00:00;1568.0131895306852;50.0;50.0;1468.0131895306852;0.0;0.0;0.0
2021-02-06 04:00:00;1942.4685098260352;50.0;50.0;1842.4685098260352;0.0;0.0;0.0
2021-02-06 05:00:00;2906.240525813005;50.0;50.0;2806.240525813005;0.0;0.0;0.0
2021-02-06 06:00:00;2902.561495666733;50.0;50.0;2802.561495666733;0.0;0.0;0.0
2021-02-06 07:00:00;2863.110638177816;50.0;50.0;2763.110638177816;0.0;0.0;0.0
2021-02-06 08:00:00;2791.9869645780027;50.0;50.0;2691.9869645780027;0.0;0.0;0.0
2021-02-06 09:00:00;2732.1770991883104;50.0;50.0;2632.1770991883104;0.0;0.0;0.0
2021-02-06 10:00:00;2664.7325799896034;50.0;50.0;2564.7325799896034;0.0;0.0;0.0
2021-02-06 11:00:00;2572.017437591124;50.0;50.0;2472.017437591124;0.0;0.0;0.0
2021-02-06 12:00:00;2552.680709387527;50.0;50.0;2452.680709387527;0.0;0.0;0.0
2021-02-06 13:00:00;2322.162328646444;50.0;50.0;2222.162328646444;0.0;0.0;0.0
2021-02-06 14:00:00;2301.806461850363;50.0;50.0;2201.806461850363;0.0;0.0;0.0
2021-02-06 15:00:00;2585.2997156458623;50.0;50.0;2485.2997156458623;0.0;0.0;0.0
2021-02-06 16:00:00;2698.250876316058;50.0;50.0;2598.250876316058;0.0;0.0;0.0
2021-02-06 17:00:00;2802.615551018599;50.0;50.0;2702.615551018599;0.0;0.0;0.0
2021-02-06 18:00:00;2871.6171212605545;50.0;50.0;2771.6171212605545;0.0;0.0;0.0
2021-02-06 19:00:00;2878.044556452469;50.0;50.0;2778.044556452469;0.0;0.0;0.0
2021-02-06 20:00:00;2832.271436306381;50.0;50.0;2732.271436306381;0.0;0.0;0.0
2021-02-06 21:00:00;2588.2744176453048;50.0;50.0;2488.2744176453048;0.0;0.0;0.0
2021-02-06 22:00:00;2203.974168060188;50.0;50.0;2103.974168060188;0.0;0.0;0.0
2021-02-06 23:00:00;1629.0581271570516;50.0;50.0;1529.0581271570516;0.0;0.0;0.0
2021-02-07 00:00:00;1350.0966059635296;50.0;50.0;1250.0966059635296;0.0;0.0;0.0
2021-02-07 01:00:00;1458.2807556814896;50.0;50.0;1358.2807556814896;0.0;0.0;0.0
2021-02-07 02:00:00;1476.169640493919;50.0;50.0;1376.169640493919;0.0;0.0;0.0
2021-02-07 03:00:00;1583.5321347462425;50.0;50.0;1483.5321347462425;0.0;0.0;0.0
2021-02-07 04:00:00;1979.4044928828412;50.0;50.0;1879.4044928828412;0.0;0.0;0.0
2021-02-07 05:00:00;2996.852562293675;50.0;50.0;2896.852562293675;0.0;0.0;0.0
2021-02-07 06:00:00;3000.349657662978;50.0;50.0;2900.349657662978;0.0;0.0;0.0
2021-02-07 07:00:00;2991.2250774904496;50.0;50.0;2891.2250774904496;0.0;0.0;0.0
2021-02-07 08:00:00;2885.5819971392784;50.0;50.0;2785.5819971392784;0.0;0.0;0.0
2021-02-07 09:00:00;2825.273049957214;50.0;50.0;2725.273049957214;0.0;0.0;0.0
2021-02-07 10:00:00;2755.8415217443808;50.0;50.0;2655.8415217443808;0.0;0.0;0.0
2021-02-07 11:00:00;2660.7691007785065;50.0;50.0;2560.7691007785065;0.0;0.0;0.0
2021-02-07 12:00:00;2639.4485451817845;50.0;50.0;2539.4485451817845;0.0;0.0;0.0
2021-02-07 13:00:00;2637.953461743946;50.0;50.0;2537.953461743946;0.0;0.0;0.0
2021-02-07 14:00:00;2651.010289063412;50.0;50.0;2551.010289063412;0.0;0.0;0.0
2021-02-07 15:00:00;2679.6224974703214;50.0;50.0;2579.6224974703214;0.0;0.0;0.0
2021-02-07 16:00:00;2794.8750470302784;50.0;50.0;2694.8750470302784;0.0;0.0;0.0
2021-02-07 17:00:00;2904.086258542991;50.0;50.0;2804.086258542991;0.0;0.0;0.0
2021-02-07 18:00:00;2974.742509244741;50.0;50.0;2874.742509244741;0.0;0.0;0.0
2021-02-07 19:00:00;2974.9697301303204;50.0;50.0;2874.9697301303204;0.0;0.0;0.0
2021-02-07 20:00:00;2922.6728208772274;50.0;50.0;2822.6728208772274;0.0;0.0;0.0
2021-02-07 21:00:00;2673.149120624544;50.0;50.0;2573.149120624544;0.0;0.0;0.0
2021-02-07 22:00:00;2280.5725892783653;50.0;50.0;2180.5725892783653;0.0;0.0;0.0
2021-02-07 23:00:00;1685.6465869288113;50.0;50.0;1585.6465869288113;0.0;0.0;0.0
2021-02-08 00:00:00;1732.178701708838;50.0;50.0;1632.178701708838;0.0;0.0;0.0
2021-02-08 01:00:00;1763.128246716268;50.0;50.0;1663.128246716268;0.0;0.0;0.0
2021-02-08 02:00:00;1782.8353513842237;50.0;50.0;1682.8353513842237;0.0;0.0;0.0
2021-02-08 03:00:00;1946.8660709655012;50.0;50.0;1846.8660709655012;0.0;0.0;0.0
2021-02-08 04:00:00;2352.461112717634;50.0;50.0;2252.461112717634;0.0;0.0;0.0
2021-02-08 05:00:00;3250.638906689403;50.0;50.0;3150.638906689403;0.0;0.0;0.0
2021-02-08 06:00:00;3271.457574870275;50.0;50.0;3171.457574870275;0.0;0.0;0.0
2021-02-08 07:00:00;3244.0720450177464;50.0;50.0;3144.0720450177464;0.0;0.0;0.0
2021-02-08 08:00:00;3343.024178136053;50.0;50.0;3243.024178136053;0.0;0.0;0.0
2021-02-08 09:00:00;3261.937836470858;50.0;50.0;3161.937836470858;0.0;0.0;0.0
2021-02-08 10:00:00;3157.169882564803;50.0;50.0;3057.169882564803;0.0;0.0;0.0
2021-02-08 11:00:00;3023.519398615269;50.0;50.0;2923.519398615269;0.0;0.0;0.0
2021-02-08 12:00:00;2918.727802036505;50.0;50.0;2818.727802036505;0.0;0.0;0.0
2021-02-08 13:00:00;2962.704603102009;50.0;50.0;2862.704603102009;0.0;0.0;0.0
2021-02-08 14:00:00;2987.4988081807546;50.0;50.0;2887.4988081807546;0.0;0.0;0.0
2021-02-08 15:00:00;3015.477525958477;50.0;50.0;2915.477525958477;0.0;0.0;0.0
2021-02-08 16:00:00;3150.8258831395665;50.0;50.0;3050.8258831395665;0.0;0.0;0.0
2021-02-08 17:00:00;3272.1577688746142;50.0;50.0;3172.1577688746142;0.0;0.0;0.0
2021-02-08 18:00:00;3204.073011209528;50.0;50.0;3104.073011209528;0.0;0.0;0.0
2021-02-08 19:00:00;3177.87450587826;50.0;50.0;3077.87450587826;0.0;0.0;0.0
2021-02-08 20:00:00;3077.5968441002665;50.0;50.0;2977.5968441002665;0.0;0.0;0.0
2021-02-08 21:00:00;2817.196473548081;50.0;50.0;2717.196473548081;0.0;0.0;0.0
2021-02-08 22:00:00;2482.1192376637;50.0;50.0;2382.1192376637;0.0;0.0;0.0
2021-02-08 23:00:00;1800.0743128654324;50.0;50.0;1700.0743128654324;0.0;0.0;0.0
2021-02-09 00:00:00;1640.943272864464;50.0;50.0;1540.943272864464;0.0;0.0;0.0
2021-02-09 01:00:00;1714.1145119817286;50.0;50.0;1614.1145119817286;0.0;0.0;0.0
2021-02-09 02:00:00;1753.2832182069926;50.0;50.0;1653.2832182069926;0.0;0.0;0.0
2021-02-09 03:00:00;1918.4414966402328;50.0;50.0;1818.4414966402328;0.0;0.0;0.0
2021-02-09 04:00:00;2320.946419338318;50.0;50.0;2220.946419338318;0.0;0.0;0.0
2021-02-09 05:00:00;3190.647375118111;50.0;50.0;3090.647375118111;0.0;0.0;0.0
2021-02-09 06:00:00;3235.8942935009886;50.0;50.0;3135.8942935009886;0.0;0.0;0.0
2021-02-09 07:00:00;3198.7503816599665;50.0;50.0;3098.7503816599665;0.0;0.0;0.0
2021-02-09 08:00:00;3291.779226905724;50.0;50.0;3191.779226905724;0.0;0.0;0.0
2021-02-09 09:00:00;3210.765763648938;50.0;50.0;3110.765763648938;0.0;0.0;0.0
2021-02-09 10:00:00;3085.0696187322924;50.0;50.0;2985.0696187322924;0.0;0.0;0.0
2021-02-09 11:00:00;2903.122613847487;50.0;50.0;2803.122613847487;0.0;0.0;0.0
2021-02-09 12:00:00;2886.345980886597;50.0;50.0;2786.345980886597;0.0;0.0;0.0
2021-02-09 13:00:00;2917.1749352470665;50.0;50.0;2817.1749352470665;0.0;0.0;0.0
2021-02-09 14:00:00;2945.1310495625157;50.0;50.0;2845.1310495625157;0.0;0.0;0.0
2021-02-09 15:00:00;2970.9625000244328;50.0;50.0;2870.9625000244328;0.0;0.0;0.0
2021-02-09 16:00:00;3109.425004450573;50.0;50.0;3009.425004450573;0.0;0.0;0.0
2021-02-09 17:00:00;3229.2936544512463;50.0;50.0;3129.2936544512463;0.0;0.0;0.0
2021-02-09 18:00:00;3321.08145966978;50.0;50.0;3221.08145966978;0.0;0.0;0.0
2021-02-09 19:00:00;3311.828184633418;50.0;50.0;3211.828184633418;0.0;0.0;0.0
2021-02-09 20:00:00;3247.5357886656625;50.0;50.0;3147.5357886656625;0.0;0.0;0.0
2021-02-09 21:00:00;2970.243347585823;50.0;50.0;2870.243347585823;0.0;0.0;0.0
2021-02-09 22:00:00;2514.3288443059423;50.0;50.0;2414.3288443059423;0.0;0.0;0.0
2021-02-09 23:00:00;1855.6314944065325;50.0;50.0;1755.6314944065325;0.0;0.0;0.0
2021-02-10 00:00:00;1294.261365162937;50.0;50.0;1194.261365162937;0.0;0.0;0.0
2021-02-10 01:00:00;1417.9382482775504;50.0;50.0;1317.9382482775504;0.0;0.0;0.0
2021-02-10 02:00:00;1435.5494415795808;50.0;50.0;1335.5494415795808;0.0;0.0;0.0
2021-02-10 03:00:00;1541.899333057858;50.0;50.0;1441.899333057858;0.0;0.0;0.0
2021-02-10 04:00:00;1945.841497490342;50.0;50.0;1845.841497490342;0.0;0.0;0.0
2021-02-10 05:00:00;2933.330216125772;50.0;50.0;2833.330216125772;0.0;0.0;0.0
2021-02-10 06:00:00;2938.548148370815;50.0;50.0;2838.548148370815;0.0;0.0;0.0
2021-02-10 07:00:00;2921.489360202272;50.0;50.0;2821.489360202272;0.0;0.0;0.0
2021-02-10 08:00:00;2826.778952906402;50.0;50.0;2726.778952906402;0.0;0.0;0.0
2021-02-10 09:00:00;2763.59099226731;50.0;50.0;2663.59099226731;0.0;0.0;0.0
2021-02-10 10:00:00;2696.1318557346544;50.0;50.0;2596.1318557346544;0.0;0.0;0.0
2021-02-10 11:00:00;2600.179404166443;50.0;50.0;2500.179404166443;0.0;0.0;0.0
2021-02-10 12:00:00;2579.412466660912;50.0;50.0;2479.412466660912;0.0;0.0;0.0
2021-02-10 13:00:00;2588.010237677438;50.0;50.0;2488.010237677438;0.0;0.0;0.0
2021-02-10 14:00:00;2331.502114610121;50.0;50.0;2231.502114610121;0.0;0.0;0.0
2021-02-10 15:00:00;2626.363482445633;50.0;50.0;2526.363482445633;0.0;0.0;0.0
2021-02-10 16:00:00;2738.4787675647567;50.0;50.0;2638.4787675647567;0.0;0.0;0.0
2021-02-10 17:00:00;2828.647106418355;50.0;50.0;2728.647106418355;0.0;0.0;0.0
2021-02-10 18:00:00;2883.566856690203;50.0;50.0;2783.566856690203;0.0;0.0;0.0
2021-02-10 19:00:00;2870.516560333922;50.0;50.0;2770.516560333922;0.0;0.0;0.0
2021-02-10 20:00:00;2810.112235548968;50.0;50.0;2710.112235548968;0.0;0.0;0.0
2021-02-10 21:00:00;2574.0233354578945;50.0;50.0;2474.0233354578945;0.0;0.0;0.0
2021-02-10 22:00:00;2383.286182810521;50.0;50.0;2283.286182810521;0.0;0.0;0.0
2021-02-10 23:00:00;1763.1906050066095;50.0;50.0;1663.1906050066095;0.0;0.0;0.0
2021-02-11 00:00:00;1132.0492356231643;50.0;50.0;1032.0492356231643;0.0;0.0;0.0
2021-02-11 01:00:00;1278.2301727922993;50.0;50.0;1178.2301727922993;0.0;0.0;0.0
2021-02-11 02:00:00;1145.4841705931278;50.0;50.0;1045.4841705931278;0.0;0.0;0.0
2021-02-11 03:00:00;1285.766926225089;50.0;50.0;1185.766926225089;0.0;0.0;0.0
2021-02-11 04:00:00;1819.3699359340285;50.0;50.0;1719.3699359340285;0.0;0.0;0.0
2021-02-11 05:00:00;2671.654307402451;50.0;50.0;2571.654307402451;0.0;0.0;0.0
2021-02-11 06:00:00;2584.3119202313974;50.0;50.0;2484.3119202313974;0.0;0.0;0.0
2021-02-11 07:00:00;2518.8579004380213;50.0;50.0;2418.8579004380213;0.0;0.0;0.0
2021-02-11 08:00:00;2488.5397352455493;50.0;50.0;2388.5397352455493;0.0;0.0;0.0
2021-02-11 09:00:00;2358.7820185804285;50.0;50.0;2258.7820185804285;0.0;0.0;0.0
2021-02-11 10:00:00;2261.829010885019;50.0;50.0;2161.829010885019;0.0;0.0;0.0
2021-02-11 11:00:00;2186.180562181583;50.0;50.0;2086.180562181583;0.0;0.0;0.0
2021-02-11 12:00:00;2152.7743125293955;50.0;50.0;2052.7743125293955;0.0;0.0;0.0
2021-02-11 13:00:00;2114.932141981494;50.0;50.0;2014.9321419814942;0.0;0.0;0.0
2021-02-11 14:00:00;2101.439351990867;50.0;50.0;2001.4393519908672;0.0;0.0;0.0
2021-02-11 15:00:00;2176.746947743451;50.0;50.0;2076.746947743451;0.0;0.0;0.0
2021-02-11 16:00:00;2292.6153836531525;50.0;50.0;2192.6153836531525;0.0;0.0;0.0
2021-02-11 17:00:00;2434.734161478032;50.0;50.0;2334.734161478032;0.0;0.0;0.0
2021-02-11 18:00:00;2528.0503796195644;50.0;50.0;2428.0503796195644;0.0;0.0;0.0
2021-02-11 19:00:00;2525.0627785473825;50.0;50.0;2425.0627785473825;0.0;0.0;0.0
2021-02-11 20:00:00;2477.169827453882;50.0;50.0;2377.169827453882;0.0;0.0;0.0
2021-02-11 21:00:00;2275.413293348123;50.0;50.0;2175.413293348123;0.0;0.0;0.0
2021-02-11 22:00:00;1957.908873790936;50.0;50.0;1857.908873790936;0.0;0.0;0.0
2021-02-11 23:00:00;1449.1451519040468;50.0;50.0;1349.1451519040468;0.0;0.0;0.0
2021-02-12 00:00:00;1115.3224553793968;50.0;50.0;1015.3224553793968;0.0;0.0;0.0
2021-02-12 01:00:00;1197.2879797010903;50.0;50.0;1097.2879797010903;0.0;0.0;0.0
2021-02-12 02:00:00;1215.9565786531464;50.0;50.0;1115.9565786531464;0.0;0.0;0.0
2021-02-12 03:00:00;1309.6075581747127;50.0;50.0;1209.6075581747127;0.0;0.0;0.0
2021-02-12 04:00:00;1618.783137686779;50.0;50.0;1518.783137686779;0.0;0.0;0.0
2021-02-12 05:00:00;2407.220723384314;50.0;50.0;2307.220723384314;0.0;0.0;0.0
2021-02-12 06:00:00;2398.539271188344;50.0;50.0;2298.539271188344;0.0;0.0;0.0
2021-02-12 07:00:00;2335.721124596115;50.0;50.0;2235.721124596115;0.0;0.0;0.0
2021-02-12 08:00:00;2394.00450506914;50.0;50.0;2294.00450506914;0.0;0.0;0.0
2021-02-12 09:00:00;2188.977567278356;50.0;50.0;2088.977567278356;0.0;0.0;0.0
2021-02-12 10:00:00;2096.5332010734924;50.0;50.0;1996.5332010734924;0.0;0.0;0.0
2021-02-12 11:00:00;2026.3876907234032;50.0;50.0;1926.3876907234032;0.0;0.0;0.0
2021-02-12 12:00:00;1984.0789515876072;50.0;50.0;1884.0789515876072;0.0;0.0;0.0
2021-02-12 13:00:00;1944.241162180236;50.0;50.0;1844.241162180236;0.0;0.0;0.0
2021-02-12 14:00:00;1946.74715342751;50.0;50.0;1846.74715342751;0.0;0.0;0.0
2021-02-12 15:00:00;2060.415933775264;50.0;50.0;1960.415933775264;0.0;0.0;0.0
2021-02-12 16:00:00;2155.602323333647;50.0;50.0;2055.602323333647;0.0;0.0;0.0
2021-02-12 17:00:00;1884.8935440016487;50.0;50.0;1784.8935440016487;0.0;0.0;0.0
2021-02-12 18:00:00;2122.9194818571887;50.0;50.0;2022.9194818571887;0.0;0.0;0.0
2021-02-12 19:00:00;2369.652398568501;50.0;50.0;2269.652398568501;0.0;0.0;0.0
2021-02-12 20:00:00;2501.6999610446164;50.0;50.0;2401.6999610446164;0.0;0.0;0.0
2021-02-12 21:00:00;2238.289482860773;50.0;50.0;2138.289482860773;0.0;0.0;0.0
2021-02-12 22:00:00;1904.4851206229423;50.0;50.0;1804.4851206229423;0.0;0.0;0.0
2021-02-12 23:00:00;1424.1119707551172;50.0;50.0;1324.1119707551172;0.0;0.0;0.0
2021-02-13 00:00:00;1160.7994068363646;50.0;50.0;1060.7994068363646;0.0;0.0;0.0
2021-02-13 01:00:00;1295.9283453977405;50.0;50.0;1195.9283453977405;0.0;0.0;0.0
2021-02-13 02:00:00;1175.6499298127203;50.0;50.0;1075.6499298127203;0.0;0.0;0.0
2021-02-13 03:00:00;1303.678750089844;50.0;50.0;1203.678750089844;0.0;0.0;0.0
2021-02-13 04:00:00;1836.482166227741;50.0;50.0;1736.482166227741;0.0;0.0;0.0
2021-02-13 05:00:00;2696.66503883448;50.0;50.0;2596.66503883448;0.0;0.0;0.0
2021-02-13 06:00:00;2795.095421529099;50.0;50.0;2695.095421529099;0.0;0.0;0.0
2021-02-13 07:00:00;2696.690460430761;50.0;50.0;2596.690460430761;0.0;0.0;0.0
2021-02-13 08:00:00;2603.540405743317;50.0;50.0;2503.540405743317;0.0;0.0;0.0
2021-02-13 09:00:00;2388.4151573895247;50.0;50.0;2288.4151573895247;0.0;0.0;0.0
2021-02-13 10:00:00;2290.290667927;50.0;50.0;2190.290667927;0.0;0.0;0.0
2021-02-13 11:00:00;2213.7326670123693;50.0;50.0;2113.7326670123693;0.0;0.0;0.0
2021-02-13 12:00:00;2158.449499183936;50.0;50.0;2058.449499183936;0.0;0.0;0.0
2021-02-13 13:00:00;2113.810900612173;50.0;50.0;2013.810900612173;0.0;0.0;0.0
2021-02-13 14:00:00;2100.0138258272336;50.0;50.0;2000.0138258272336;0.0;0.0;0.0
2021-02-13 15:00:00;2191.142402453961;50.0;50.0;2091.142402453961;0.0;0.0;0.0
2021-02-13 16:00:00;2314.540841430996;50.0;50.0;2214.540841430996;0.0;0.0;0.0
2021-02-13 17:00:00;2461.605115833189;50.0;50.0;2361.605115833189;0.0;0.0;0.0
2021-02-13 18:00:00;2566.6435602139563;50.0;50.0;2466.6435602139563;0.0;0.0;0.0
2021-02-13 19:00:00;2575.8918847019527;50.0;50.0;2475.8918847019527;0.0;0.0;0.0
2021-02-13 20:00:00;2531.054237430053;50.0;50.0;2431.054237430053;0.0;0.0;0.0
2021-02-13 21:00:00;2326.2992321464408;50.0;50.0;2226.2992321464408;0.0;0.0;0.0
2021-02-13 22:00:00;1984.3962925033395;50.0;50.0;1884.3962925033395;0.0;0.0;0.0
2021-02-13 23:00:00;1468.0723106436242;50.0;50.0;1368.0723106436242;0.0;0.0;0.0
2021-02-14 00:00:00;1415.3946875782617;50.0;50.0;1315.3946875782617;0.0;0.0;0.0
2021-02-14 01:00:00;1534.3874223549683;50.0;50.0;1434.3874223549683;0.0;0.0;0.0
2021-02-14 02:00:00;1561.167862731446;50.0;50.0;1461.167862731446;0.0;0.0;0.0
2021-02-14 03:00:00;1681.263958875784;50.0;50.0;1581.263958875784;0.0;0.0;0.0
2021-02-14 04:00:00;2108.8713254893364;50.0;50.0;2008.8713254893364;0.0;0.0;0.0
2021-02-14 05:00:00;3179.680893810933;50.0;50.0;3079.680893810933;0.0;0.0;0.0
2021-02-14 06:00:00;3181.137556885521;50.0;50.0;3081.137556885521;0.0;0.0;0.0
2021-02-14 07:00:00;3160.234678214776;50.0;50.0;3060.234678214776;0.0;0.0;0.0
2021-02-14 08:00:00;3057.4836867453296;50.0;50.0;2957.4836867453296;0.0;0.0;0.0
2021-02-14 09:00:00;2984.3448009009594;50.0;50.0;2884.3448009009594;0.0;0.0;0.0
2021-02-14 10:00:00;2913.942727225294;50.0;50.0;2813.942727225294;0.0;0.0;0.0
2021-02-14 11:00:00;2796.816899087382;50.0;50.0;2696.816899087382;0.0;0.0;0.0
2021-02-14 12:00:00;2770.5910923196207;50.0;50.0;2670.5910923196207;0.0;0.0;0.0
2021-02-14 13:00:00;2809.932815659498;50.0;50.0;2709.932815659498;0.0;0.0;0.0
2021-02-14 14:00:00;2834.1468836849067;50.0;50.0;2734.1468836849067;0.0;0.0;0.0
2021-02-14 15:00:00;2860.6519050466336;50.0;50.0;2760.6519050466336;0.0;0.0;0.0
2021-02-14 16:00:00;2984.5660997469327;50.0;50.0;2884.5660997469327;0.0;0.0;0.0
2021-02-14 17:00:00;3096.314934277214;50.0;50.0;2996.314934277214;0.0;0.0;0.0
2021-02-14 18:00:00;3182.6712448661387;50.0;50.0;3082.6712448661387;0.0;0.0;0.0
2021-02-14 19:00:00;3017.450735805945;50.0;50.0;2917.450735805945;0.0;0.0;0.0
2021-02-14 20:00:00;2918.818732962029;50.0;50.0;2818.818732962029;0.0;0.0;0.0
2021-02-14 21:00:00;2877.288827129197;50.0;50.0;2777.288827129197;0.0;0.0;0.0
2021-02-14 22:00:00;2385.846035047374;50.0;50.0;2285.846035047374;0.0;0.0;0.0
2021-02-14 23:00:00;1722.4897350665155;50.0;50.0;1622.4897350665155;0.0;0.0;0.0
2021-02-15 00:00:00;1599.8885602874043;50.0;50.0;1499.8885602874043;0.0;0.0;0.0
2021-02-15 01:00:00;1651.3813272623684;50.0;50.0;1551.3813272623684;0.0;0.0;0.0
2021-02-15 02:00:00;1702.7905325106476;50.0;50.0;1602.7905325106476;0.0;0.0;0.0
2021-02-15 03:00:00;1863.4817624380937;50.0;50.0;1763.4817624380937;0.0;0.0;0.0
2021-02-15 04:00:00;2241.335091842053;50.0;50.0;2141.335091842053;0.0;0.0;0.0
2021-02-15 05:00:00;3184.1442719022048;50.0;50.0;3084.1442719022048;0.0;0.0;0.0
2021-02-15 06:00:00;3200.150764337135;50.0;50.0;3100.150764337135;0.0;0.0;0.0
2021-02-15 07:00:00;3182.6248840632443;50.0;50.0;3082.6248840632443;0.0;0.0;0.0
2021-02-15 08:00:00;3066.042439428141;50.0;50.0;2966.042439428141;0.0;0.0;0.0
2021-02-15 09:00:00;2994.041470653154;50.0;50.0;2894.041470653154;0.0;0.0;0.0
2021-02-15 10:00:00;2925.035320532992;50.0;50.0;2825.035320532992;0.0;0.0;0.0
2021-02-15 11:00:00;2810.38317660459;50.0;50.0;2710.38317660459;0.0;0.0;0.0
2021-02-15 12:00:00;2786.936102953077;50.0;50.0;2686.936102953077;0.0;0.0;0.0
2021-02-15 13:00:00;2813.2180548938118;50.0;50.0;2713.2180548938118;0.0;0.0;0.0
2021-02-15 14:00:00;2836.637464082658;50.0;50.0;2736.637464082658;0.0;0.0;0.0
2021-02-15 15:00:00;2865.4845362910496;50.0;50.0;2765.4845362910496;0.0;0.0;0.0
2021-02-15 16:00:00;2988.1164030137274;50.0;50.0;2888.1164030137274;0.0;0.0;0.0
2021-02-15 17:00:00;3098.515749730768;50.0;50.0;2998.515749730768;0.0;0.0;0.0
2021-02-15 18:00:00;3178.374041416152;50.0;50.0;3078.374041416152;0.0;0.0;0.0
2021-02-15 19:00:00;3186.561886445168;50.0;50.0;3086.561886445168;0.0;0.0;0.0
2021-02-15 20:00:00;3136.845409529599;50.0;50.0;3036.845409529599;0.0;0.0;0.0
2021-02-15 21:00:00;2860.6376558799348;50.0;50.0;2760.6376558799348;0.0;0.0;0.0
2021-02-15 22:00:00;2425.029834050487;50.0;50.0;2325.029834050487;0.0;0.0;0.0
2021-02-15 23:00:00;1790.4085708013326;50.0;50.0;1690.4085708013326;0.0;0.0;0.0
2021-02-16 00:00:00;1409.603711900062;50.0;50.0;1309.603711900062;0.0;0.0;0.0
2021-02-16 01:00:00;1532.395235093672;50.0;50.0;1432.395235093672;0.0;0.0;0.0
2021-02-16 02:00:00;1553.3401204542215;50.0;50.0;1453.3401204542215;0.0;0.0;0.0
2021-02-16 03:00:00;1666.64330140341;50.0;50.0;1566.64330140341;0.0;0.0;0.0
2021-02-16 04:00:00;2094.158094495393;50.0;50.0;1994.158094495393;0.0;0.0;0.0
2021-02-16 05:00:00;3176.715657289317;50.0;50.0;3076.715657289317;0.0;0.0;0.0
2021-02-16 06:00:00;3180.5540727505045;50.0;50.0;3080.5540727505045;0.0;0.0;0.0
2021-02-16 07:00:00;3166.2358353326085;50.0;50.0;3066.2358353326085;0.0;0.0;0.0
2021-02-16 08:00:00;3056.7573539923974;50.0;50.0;2956.7573539923974;0.0;0.0;0.0
2021-02-16 09:00:00;2983.834410974486;50.0;50.0;2883.834410974486;0.0;0.0;0.0
2021-02-16 10:00:00;2914.6004603970428;50.0;50.0;2814.6004603970428;0.0;0.0;0.0
2021-02-16 11:00:00;2793.989199377429;50.0;50.0;2693.989199377429;0.0;0.0;0.0
