Zeitpunkt;Heizlast_Netz_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C
2021-01-01 00:00:00;105.01320680122811;77.80000000000001;60.55068458001119
2021-01-01 01:00:00;109.54525664768191;77.32;58.6205979405197
2021-01-01 02:00:00;99.17734726883587;77.07999999999998;60.4723700487246
2021-01-01 03:00:00;109.0186102307533;77.32;58.31594663755061
2021-01-01 04:00:00;154.26588311571962;77.5;58.221956223682184
2021-01-01 05:00:00;217.1394371519684;77.56;58.30569930379539
2021-01-01 06:00:00;216.4029353719894;77.62;59.15674512172603
2021-01-01 07:00:00;211.0237819710859;77.68;59.93069379273021
2021-01-01 08:00:00;208.62058116840433;77.74000000000001;60.05783438139173
2021-01-01 09:00:00;204.45580305463147;77.74000000000001;60.21405339502047
2021-01-01 10:00:00;189.5097242123648;77.44;60.94977027959072
2021-01-01 11:00:00;182.84045116799993;77.5;60.98015653067347
2021-01-01 12:00:00;178.37818529483906;77.25999999999999;60.4973252903597
2021-01-01 13:00:00;173.53266647947876;77.44;60.708534327533584
2021-01-01 14:00:00;192.2008696041717;78.45999999999998;59.23440958283146
2021-01-01 15:00:00;194.08032597835546;78.69999999999999;59.48728274919682
2021-01-01 16:00:00;202.066572417319;78.75999999999999;58.82571806279873
2021-01-01 17:00:00;208.80655010101736;78.63999999999999;58.49137607808524
2021-01-01 18:00:00;213.78668774447195;78.75999999999999;58.77085693564658
2021-01-01 19:00:00;214.01970595523989;78.88;59.3314207996894
2021-01-01 20:00:00;209.9637704435105;78.75999999999999;59.73779472383046
2021-01-01 21:00:00;192.28904986374826;78.57999999999998;61.116349823424116
2021-01-01 22:00:00;165.57216632334462;78.57999999999998;61.390214098037916
2021-01-01 23:00:00;123.92614064359016;78.75999999999999;61.212707245747595
2021-01-02 00:00:00;111.37859158173899;79.18;61.06324509687528
2021-01-02 01:00:00;119.3277897707518;79.42000000000002;58.9703363365532
2021-01-02 02:00:00;121.42705810679989;79.30000000000001;58.693487920943085
2021-01-02 03:00:00;130.7076630979034;79.12;57.94767473434308
2021-01-02 04:00:00;161.28046554621258;79.42000000000002;58.41244403658942
2021-01-02 05:00:00;240.20827995900413;79.42000000000002;57.96360344903303
2021-01-02 06:00:00;240.24117269264906;79.24000000000001;58.697549521571204
2021-01-02 07:00:00;237.5723543757881;79.36000000000001;59.550070956117565
2021-01-02 08:00:00;231.41449684924123;78.88;59.64250850933274
2021-01-02 09:00:00;226.6023905161442;78.51999999999998;59.696226713129136
2021-01-02 10:00:00;220.9586803769245;78.69999999999999;60.33205104091718
2021-01-02 11:00:00;212.6846691258162;79.0;61.004725233953195
2021-01-02 12:00:00;210.81058870294646;79.0;60.496997489134
2021-01-02 13:00:00;212.40798031670477;79.06;59.975453103900804
2021-01-02 14:00:00;214.27144195831875;79.30000000000001;59.871811837150915
2021-01-02 15:00:00;216.53045485789048;79.72000000000003;59.96327589508394
2021-01-02 16:00:00;225.79944005976853;79.95999999999998;59.17259676420957
2021-01-02 17:00:00;233.85426466578485;79.95999999999998;58.69445289030699
2021-01-02 18:00:00;240.3270852870229;80.13999999999999;58.821015639709
2021-01-02 19:00:00;240.56130576301894;80.07999999999998;59.18254739790791
2021-01-02 20:00:00;237.31729358472435;80.13999999999999;59.76761361304915
2021-01-02 21:00:00;217.27221369952895;80.07999999999998;61.381080421678746
2021-01-02 22:00:00;184.12432951572748;79.95999999999998;60.6528979730233
2021-01-02 23:00:00;137.49999697675332;80.13999999999999;61.20574399317093
2021-01-03 00:00:00;114.12350385299005;80.32;60.57197984752253
2021-01-03 01:00:00;124.06470615957717;80.5;58.23142242440122
2021-01-03 02:00:00;141.26537171691766;80.68;57.95855974818318
2021-01-03 03:00:00;151.84579046531834;80.74000000000001;58.44234288203637
2021-01-03 04:00:00;181.38284729854726;80.56;58.074768573664244
2021-01-03 05:00:00;255.44743874604424;80.44;58.046689878856284
2021-01-03 06:00:00;255.97331833890533;80.25999999999999;58.694098742508174
2021-01-03 07:00:00;254.51406234725277;80.01999999999998;59.076093919347215
2021-01-03 08:00:00;246.39816946256477;79.84000000000003;59.75465969095359
2021-01-03 09:00:00;240.7635983889339;79.84000000000003;60.17460346474729
2021-01-03 10:00:00;235.1825726143473;79.77999999999997;60.32482017764619
2021-01-03 11:00:00;226.03354612440143;79.60000000000002;60.59180768724542
2021-01-03 12:00:00;224.0499181485646;79.60000000000002;60.29360900004042
2021-01-03 13:00:00;226.83466861422514;79.95999999999998;60.07725535379143
2021-01-03 14:00:00;229.25886058178153;80.19999999999999;59.879292013655686
2021-01-03 15:00:00;231.53430044830662;80.5;59.854638146275704
2021-01-03 16:00:00;237.09591022034382;81.27999999999997;60.02452600745744
2021-01-03 17:00:00;242.29103179976633;81.04000000000002;59.112223829527125
2021-01-03 18:00:00;247.177667835774;81.34000000000003;59.26160641038234
2021-01-03 19:00:00;243.74685764430004;81.27999999999997;59.704844976572645
2021-01-03 20:00:00;235.5837225097882;81.45999999999998;60.57995664158983
2021-01-03 21:00:00;214.4346468452825;81.82;61.064590379662604
2021-01-03 22:00:00;181.73486822645577;82.36000000000001;60.830796414339716
2021-01-03 23:00:00;131.69604352354438;82.72000000000003;60.45693262388966
2021-01-04 00:00:00;135.97006682089398;82.60000000000002;58.974881158139056
2021-01-04 01:00:00;142.9752451838008;82.95999999999998;58.324101407484704
2021-01-04 02:00:00;147.59161935890833;83.19999999999999;58.35700841740231
2021-01-04 03:00:00;163.70963795959315;83.19999999999999;58.035403660864176
