Zeitpunkt;Heizlast_Netz_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C
2021-01-01 00:00:00;166.396894077465;90.0;60.1311006039997
2021-01-01 01:00:00;173.3085966087711;90.0;58.757684329343874
2021-01-01 02:00:00;157.6370920802439;90.0;59.956696264149116
2021-01-01 03:00:00;172.36335820320943;90.0;57.605484470794636
2021-01-01 04:00:00;240.74064909137633;90.0;57.359602758622884
2021-01-01 05:00:00;335.8690699386223;90.0;57.653928893127215
2021-01-01 06:00:00;334.7468579067922;90.0;58.24117913717237
2021-01-01 07:00:00;326.6512787999029;90.0;59.072618517910485
2021-01-01 08:00:00;323.04020011656434;90.0;59.34688831631786
2021-01-01 09:00:00;316.7819408322992;90.0;59.70525517640726
2021-01-01 10:00:00;294.34450258429445;90.0;61.04017459864605
2021-01-01 11:00:00;284.20072639241386;90.0;60.66489584775286
2021-01-01 12:00:00;277.5306804408252;90.0;60.66242375618026
2021-01-01 13:00:00;270.1625264445832;90.0;60.7174679416828
2021-01-01 14:00:00;298.03334087172243;90.0;58.16807655018363
2021-01-01 15:00:00;300.83698630021166;90.0;58.284552716069015
2021-01-01 16:00:00;312.8948843774193;90.0;57.73277398791811
2021-01-01 17:00:00;323.106380189453;90.0;57.52409452666325
2021-01-01 18:00:00;330.6018903364986;90.0;57.58838006379517
2021-01-01 19:00:00;330.95851693649337;90.0;58.10030889265994
2021-01-01 20:00:00;324.91297512522544;90.0;58.849828898856515
2021-01-01 21:00:00;298.34679338841056;90.0;60.71636263484169
2021-01-01 22:00:00;257.9059086182695;90.0;60.61500443815123
2021-01-01 23:00:00;194.8705787963057;90.0;60.42676684360663
2021-01-02 00:00:00;175.8219517988246;90.0;60.19068926444436
2021-01-02 01:00:00;187.75611945638767;90.0;58.31538335785007
2021-01-02 02:00:00;190.9360401448272;90.0;58.06637871367178
2021-01-02 03:00:00;204.9080968993649;90.0;56.91013164371071
2021-01-02 04:00:00;251.1274906168164;90.0;57.3346676659246
