Zeitpunkt;Heizlast_Netz_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C
2021-01-01 00:00:00;471.1725055925519;85.0;60.96789359782298
2021-01-01 01:00:00;492.89954582893654;85.0;59.04451706546706
2021-01-01 02:00:00;444.1127921267388;85.0;60.65593580091996
2021-01-01 03:00:00;490.4662283311057;85.0;58.52373056677544
2021-01-01 04:00:00;702.0863128445027;85.0;58.45621439527912
2021-01-01 05:00:00;996.2161643261148;85.0;58.38119388532533
2021-01-01 06:00:00;992.6254726735517;85.0;59.19615289219507
2021-01-01 07:00:00;967.3449088851021;85.0;60.13038035058241
2021-01-01 08:00:00;956.0586943208685;85.0;60.235730149032634
2021-01-01 09:00:00;936.5689155254403;85.0;60.50687620734482
2021-01-01 10:00:00;866.5508039362592;85.0;60.90518642679268
2021-01-01 11:00:00;835.3740507909665;85.0;61.227750434775544
2021-01-01 12:00:00;814.7305355472179;85.0;61.104985039918915
2021-01-01 13:00:00;791.9203326947409;85.0;61.12054344085777
2021-01-01 14:00:00;878.9957216381913;85.0;58.73788029010723
2021-01-01 15:00:00;887.6639742641065;85.0;59.005347336151374
2021-01-01 16:00:00;925.1200403484975;85.0;58.31754646360645
2021-01-01 17:00:00;956.7985726186664;85.0;58.20302939643352
2021-01-01 18:00:00;979.9960661281027;85.0;58.40599414557062
2021-01-01 19:00:00;980.9705064161667;85.0;59.08741806500632
2021-01-01 20:00:00;962.0454325754184;85.0;59.91998792499663
2021-01-01 21:00:00;879.0939049448737;85.0;60.90676513096588
2021-01-01 22:00:00;753.9736696170066;85.0;60.852354629037166
2021-01-01 23:00:00;559.1099016862263;85.0;60.73672645706682
