Zeitpunkt;Heizlast_Netz_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C
2021-01-01 00:00:00;775.0318018939765;85.0;61.49380793243114
2021-01-01 01:00:00;650.2069096897712;85.0;61.243622300167544
2021-01-01 02:00:00;592.5256428608831;85.0;61.17488502026242
2021-01-01 03:00:00;710.109274476857;85.0;58.3579197167187
2021-01-01 04:00:00;806.1144442117117;85.0;58.0807776761726
2021-01-01 05:00:00;878.371700359033;85.0;58.01001699003922
2021-01-01 06:00:00;990.7232400980391;85.0;58.34490997998614
2021-01-01 07:00:00;1054.611231871072;85.0;58.166730493047055
2021-01-01 08:00:00;1066.424307547249;85.0;59.07890461724173
2021-01-01 09:00:00;1030.026954212802;85.0;59.898830786633084
2021-01-01 10:00:00;1080.8290505032392;85.0;59.10300628980394
2021-01-01 11:00:00;966.1519016962973;85.0;61.24375900165148
2021-01-01 12:00:00;961.3513140723187;85.0;60.71143714015989
2021-01-01 13:00:00;987.8061143900824;85.0;59.7477655535227
2021-01-01 14:00:00;793.9768591992035;85.0;61.01880775928504
2021-01-01 15:00:00;811.3272652684284;85.0;60.25538561234214
2021-01-01 16:00:00;905.0352791210215;85.0;59.03355100261882
2021-01-01 17:00:00;765.3283969121022;85.0;60.22368286945721
2021-01-01 18:00:00;657.2723912012565;85.0;60.13976622018373
2021-01-01 19:00:00;654.5498541225803;85.0;60.05438028953682
2021-01-01 20:00:00;831.6244777174713;85.0;58.80929417028199
2021-01-01 21:00:00;793.4966399103695;85.0;59.91233055278542
2021-01-01 22:00:00;750.2410048012351;85.0;60.29087676399814
2021-01-01 23:00:00;667.0884600115705;85.0;61.12618891957965
2021-01-02 00:00:00;855.1654077294029;85.0;58.67582055132738
2021-01-02 01:00:00;601.9534350225034;85.0;59.43128362451955
2021-01-02 02:00:00;763.5224206280245;85.0;58.66727081732779
2021-01-02 03:00:00;789.5274944002215;85.0;58.982352025108355
2021-01-02 04:00:00;797.1652557458208;85.0;59.17469857088628
2021-01-02 05:00:00;906.4696052535141;85.0;58.79649668180048
2021-01-02 06:00:00;1002.3435865967298;85.0;58.12516026027362
2021-01-02 07:00:00;1061.798131700051;85.0;58.389378673682074
2021-01-02 08:00:00;1129.4711569105236;85.0;58.81862547181646
2021-01-02 09:00:00;942.6235525869317;85.0;61.35079178510597
2021-01-02 10:00:00;932.6633091714546;85.0;60.771589165536454
2021-01-02 11:00:00;1059.3421717522504;85.0;59.72294815331884
2021-01-02 12:00:00;800.9332867909909;85.0;61.213616327788486
2021-01-02 13:00:00;653.6640286985078;85.0;60.865781905152176
2021-01-02 14:00:00;609.7488959549527;85.0;60.53396914860309
2021-01-02 15:00:00;665.3508597229844;85.0;59.150349120815804
2021-01-02 16:00:00;747.3853806731782;85.0;58.431340900405075
2021-01-02 17:00:00;761.3477052217723;85.0;58.950267410067966
2021-01-02 18:00:00;836.9363729736236;85.0;58.75466277757238
2021-01-02 19:00:00;686.6726886986258;85.0;60.19673582916084
2021-01-02 20:00:00;667.962032499381;85.0;60.34028469867155
2021-01-02 21:00:00;859.4684868432532;85.0;59.68093332918346
2021-01-02 22:00:00;771.6012745515953;85.0;60.80666678541263
2021-01-02 23:00:00;600.5545434395369;85.0;60.559387422708085
2021-01-03 00:00:00;738.6360802846416;85.0;58.49057708215565
2021-01-03 01:00:00;619.1352102595995;85.0;60.1009628585129
2021-01-03 02:00:00;910.9032029200089;85.0;58.574855139079375
2021-01-03 03:00:00;970.5296961788362;85.0;58.31009620578129
2021-01-03 04:00:00;1041.9272843568667;85.0;58.18918250083277
2021-01-03 05:00:00;858.9449709176292;85.0;59.245479195591145
2021-01-03 06:00:00;1059.109887035859;85.0;58.12030080106365
2021-01-03 07:00:00;1027.1871730526607;85.0;59.52861052867627
2021-01-03 08:00:00;1073.6919850558331;85.0;59.09554795948725
2021-01-03 09:00:00;1097.3815558162173;85.0;59.58440480949196
2021-01-03 10:00:00;1103.7770739424436;85.0;59.77997038841971
2021-01-03 11:00:00;1046.465574431853;85.0;60.698885400580195
2021-01-03 12:00:00;906.1201215735607;85.0;61.35093880845693
2021-01-03 13:00:00;1077.3239862397097;85.0;59.31572085509504
2021-01-03 14:00:00;1124.5065889089217;85.0;59.578224271569525
2021-01-03 15:00:00;878.6313631424497;85.0;61.092818062756066
2021-01-03 16:00:00;987.9057222116587;85.0;59.17264186065978
2021-01-03 17:00:00;1013.8059352720321;85.0;59.20285562306492
2021-01-03 18:00:00;942.136947052505;85.0;60.64585843158261
2021-01-03 19:00:00;900.6619816981272;85.0;60.79550765404639
2021-01-03 20:00:00;945.7272867688926;85.0;59.63050369809139
2021-01-03 21:00:00;952.9230441035173;85.0;59.743574432230446
2021-01-03 22:00:00;814.1694761072265;85.0;61.458599481344606
2021-01-03 23:00:00;676.4161524993398;85.0;60.658257632438506
2021-01-04 00:00:00;1049.8895649251724;85.0;58.750767614555286
2021-01-04 01:00:00;1089.1337665366923;85.0;58.6984385859609
2021-01-04 02:00:00;1133.7508987548235;85.0;58.73680173805741
2021-01-04 03:00:00;1148.6493936883426;85.0;58.86596745475316
2021-01-04 04:00:00;1231.8191626921703;85.0;58.94334038727055
2021-01-04 05:00:00;1290.5151060620335;85.0;59.12730074022841
2021-01-04 06:00:00;1298.4265495381526;85.0;59.85470892321297
2021-01-04 07:00:00;1367.4704124084042;85.0;58.92522433712378
2021-01-04 08:00:00;1248.9737734085154;85.0;59.6731554783683
2021-01-04 09:00:00;1417.7274302004166;85.0;59.21278233153396
