time_steps,Last_L,Biomassekessel,Gaskessel,el_Leistungsbedarf_L,el_Leistung_L,el_Leistung_ges_L
1973-05-27 00:52:00,1076.375172550802,240.0,356.37517255080206,0.0,0.0,0.0
1973-05-27 00:56:00,1123.5499993813876,240.0,403.5499993813876,0.0,0.0,0.0
1973-05-27 01:00:00,877.7845269575346,240.0,157.78452695753458,0.0,0.0,0.0
1973-05-27 01:04:00,987.3358157194724,240.0,267.3358157194724,0.0,0.0,0.0
1973-05-27 01:08:00,1013.0707324606442,240.0,293.0707324606442,0.0,0.0,0.0
1973-05-27 01:12:00,941.4589443249984,240.0,221.45894432499836,0.0,0.0,0.0
1973-05-27 01:16:00,899.9346748930986,240.0,179.93467489309865,0.0,0.0,0.0
1973-05-27 01:20:00,945.0999235656632,240.0,225.09992356566318,0.0,0.0,0.0
1973-05-27 01:24:00,952.326613024088,240.0,232.32661302408803,0.0,0.0,0.0
1973-05-27 01:28:00,813.6642842574028,240.0,93.66428425740276,0.0,0.0,0.0
1973-05-27 01:32:00,675.9920151691372,195.99201516913718,0.0,0.0,0.0,0.0
1973-05-27 01:36:00,1049.4172603350369,240.0,329.4172603350369,0.0,0.0,0.0
1973-05-27 01:40:00,1088.7442430317958,240.0,368.7442430317958,0.0,0.0,0.0
1973-05-27 01:44:00,1133.426699989538,240.0,413.42669998953806,0.0,0.0,0.0
1973-05-27 01:48:00,1148.3136905127142,240.0,428.3136905127142,0.0,0.0,0.0
1973-05-27 01:52:00,1231.5424878371578,240.0,511.54248783715775,0.0,0.0,0.0
1973-05-27 01:56:00,1290.127235060763,240.0,570.127235060763,0.0,0.0,0.0
1973-05-27 02:00:00,1298.207084610611,240.0,578.207084610611,0.0,0.0,0.0
1973-05-27 02:04:00,1367.160326112618,240.0,647.1603261126179,0.0,0.0,0.0
1973-05-27 02:08:00,1248.678034395634,240.0,528.6780343956341,0.0,0.0,0.0
1973-05-27 02:12:00,1417.249283365429,240.0,697.2492833654289,0.0,0.0,0.0
1973-05-27 02:16:00,1320.7172427430137,240.0,600.7172427430137,0.0,0.0,0.0
1973-05-27 02:20:00,1035.3668419465812,240.0,315.3668419465812,0.0,0.0,0.0
1973-05-27 02:24:00,1192.2186304650163,240.0,472.2186304650163,0.0,0.0,0.0
1973-05-27 02:28:00,1255.338973968854,240.0,535.3389739688539,0.0,0.0,0.0
1973-05-27 02:32:00,1040.5145288190613,240.0,320.5145288190613,0.0,0.0,0.0
1973-05-27 02:36:00,967.1149703844226,240.0,247.11497038442258,0.0,0.0,0.0
1973-05-27 02:40:00,1002.5883139827282,240.0,282.5883139827282,0.0,0.0,0.0
