Zeitpunkt;Heizlast_Netz_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C
2019-01-01 00:00:00;63.32660526516669;85.0;50.568395477945444
2019-01-01 00:15:00;57.326622542933094;85.0;49.962696499371816
2019-01-01 00:30:00;58.48537748694751;85.0;49.25448019679999
2019-01-01 00:45:00;58.67093847454109;85.0;49.14106767829128
2019-01-01 01:00:00;58.51741679418229;85.0;49.234898179200854
2019-01-01 01:15:00;58.51207690963974;85.0;49.238161848802804
2019-01-01 01:30:00;58.684288185871104;85.0;49.13290850430252
2019-01-01 01:45:00;58.67665873853413;85.0;49.137571525601004
2019-01-01 02:00:00;58.556130957041105;85.0;49.21123657463238
2019-01-01 02:15:00;58.61086477349987;85.0;49.177783961275
2019-01-01 02:30:00;59.78430440002094;85.0;48.46059256728887
2019-01-01 02:45:00;69.84024383857052;85.0;50.38614719258766
2019-01-01 03:00:00;69.36066522329672;85.0;50.623833413114596
2019-01-01 03:15:00;56.27236823823857;85.0;49.71144744056039
2019-01-01 03:30:00;58.51354786151052;85.0;48.566806110117625
2019-01-01 03:45:00;58.33547812133767;85.0;48.67768042225117
2019-01-01 04:00:00;58.13481744403869;85.0;48.80262087842402
2019-01-01 04:15:00;58.10691099220987;85.0;48.81999670346653
2019-01-01 04:30:00;58.26770530981072;85.0;48.71987885446157
2019-01-01 04:45:00;58.101595477566256;85.0;48.823306384432954
2019-01-01 05:00:00;58.10558211353849;85.0;48.82082412371466
2019-01-01 05:15:00;79.7455325721685;85.0;52.57917641578257
2019-01-01 05:30:00;104.08814620924979;85.0;53.574234872730074
2019-01-01 05:45:00;59.979546623409675;85.0;50.237732009958734
2019-01-01 06:00:00;64.51806914395256;85.0;49.19135403498689
2019-01-01 06:15:00;58.824185439184724;85.0;50.3723178038191
2019-01-01 06:30:00;58.83226424103204;85.0;50.36756210374767
2019-01-01 06:45:00;58.82149250521222;85.0;50.37390303719002
2019-01-01 07:00:00;59.1459910469034;85.0;50.18288241716931
2019-01-01 07:15:00;58.964218004898626;85.0;50.28988566903553
2019-01-01 07:30:00;58.7999490335774;85.0;50.38658490407187
2019-01-01 07:45:00;187.70347316867404;85.0;56.08764024027664
2019-01-01 08:00:00;75.10297401130966;85.0;53.093202810684716
2019-01-01 08:15:00;63.34983714896002;85.0;50.99936879114381
2019-01-01 08:30:00;247.4033567312731;85.0;56.81193035960354
2019-01-01 08:45:00;293.84518696648445;85.0;56.467851586989354
2019-01-01 09:00:00;257.82598576116976;85.0;59.696239486327045
2019-01-01 09:15:00;314.9148205304449;85.0;56.357894415779185
2019-01-01 09:30:00;395.11302048694733;85.0;56.787887254678935
2019-01-01 09:45:00;101.3975899173766;85.0;55.85408778499789
2019-01-01 10:00:00;119.24429882602936;85.0;53.78892022534609
2019-01-01 10:15:00;78.89850310007255;85.0;53.57363505472216
2019-01-01 10:30:00;173.53554600713574;85.0;55.8412924912397
2019-01-01 10:45:00;294.71956113263656;85.0;56.38686838937667
2019-01-01 11:00:00;85.01611108411038;85.0;54.1107198044316
2019-01-01 11:15:00;76.12108352169912;85.0;53.321883678782285
2019-01-01 11:30:00;103.02849774163778;85.0;53.78931417722299
2019-01-01 11:45:00;68.82764460424455;85.0;51.96347751674483
2019-01-01 12:00:00;71.43482076357361;85.0;50.78542784299492
2019-01-01 12:15:00;69.39771253993744;85.0;51.76112548686399
2019-01-01 12:30:00;56.64812015473893;85.0;49.712755050221006
2019-01-01 12:45:00;62.396770462130846;85.0;48.73903213794091
2019-01-01 13:00:00;101.14062685477603;85.0;54.46349332254778
2019-01-01 13:15:00;80.75040522060512;85.0;53.35908603271815
2019-01-01 13:30:00;90.44379410158069;85.0;52.8794199880673
2019-01-01 13:45:00;64.82991709715274;85.0;51.12994541751863
2019-01-01 14:00:00;92.0839268815956;85.0;53.54527661922691
2019-01-01 14:15:00;58.312337608868;85.0;50.1393341558271
2019-01-01 14:30:00;57.7218467463798;85.0;50.18864100476259
2019-01-01 14:45:00;248.59948766638357;85.0;56.897026619133555
2019-01-01 15:00:00;78.68540877807582;85.0;53.2337742557508
2019-01-01 15:15:00;99.65312277958044;85.0;53.50772072813777
2019-01-01 15:30:00;64.78093977815445;85.0;50.93604912302652
2019-01-01 15:45:00;71.69103624536096;85.0;50.578785266987666
2019-01-01 16:00:00;131.34663925917474;85.0;54.69818387363375
2019-01-01 16:15:00;112.67454821773877;85.0;56.37618571139535
2019-01-01 16:30:00;493.97142414705934;85.0;57.06607298063187
2019-01-01 16:45:00;161.33354148411192;85.0;58.30242651243793
2019-01-01 17:00:00;69.80434357378496;85.0;52.24338290446224
2019-01-01 17:15:00;82.4596549842991;85.0;52.54448112392885
2019-01-01 17:30:00;75.47678023044463;85.0;52.716349227887235
2019-01-01 17:45:00;77.76077147587046;85.0;51.73941863401768
2019-01-01 18:00:00;362.26952953819716;85.0;58.24896338232321
2019-01-01 18:15:00;50.94443211862727;85.0;47.50194138219496
2019-01-01 18:30:00;86.4137651917404;85.0;53.4747817540088
2019-01-01 18:45:00;152.20477384001742;85.0;54.938008683166004
2019-01-01 19:00:00;67.39090132524352;85.0;51.69764997874529
2019-01-01 19:15:00;117.20768807468845;85.0;55.17718493929391
2019-01-01 19:30:00;106.76120845547605;85.0;55.930379840200374
2019-01-01 19:45:00;204.26888679175485;85.0;55.67609049450982
2019-01-01 20:00:00;116.54248096988913;85.0;56.73240413279285
2019-01-01 20:15:00;64.6310721228585;85.0;51.24911592429885
2019-01-01 20:30:00;65.04786691456061;85.0;51.03146221322697
