time_steps;Last_L;Erzeuger 0;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-12 15:00:00;269.6186551072767;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 16:00:00;280.6083586740381;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 17:00:00;290.5025375738079;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 18:00:00;298.26920139619864;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 19:00:00;298.57868041652824;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 20:00:00;294.90809397654886;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 21:00:00;270.6276935019909;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 22:00:00;230.2343943045039;200.0;120.31956877466547;0.0;-120.31956877466547
2021-01-12 23:00:00;173.54751131765815;173.54751131765815;120.31956877466547;0.0;-120.31956877466547
2021-01-13 00:00:00;144.12946552408033;144.12946552408033;122.16276967431395;0.0;-122.16276967431395
2021-01-13 01:00:00;156.06754310160815;156.06754310160815;122.16276967431395;0.0;-122.16276967431395
2021-01-13 02:00:00;158.31193833562534;158.31193833562534;122.16276967431395;0.0;-122.16276967431395
2021-01-13 03:00:00;169.17607487558942;169.17607487558942;122.16276967431395;0.0;-122.16276967431395
2021-01-13 04:00:00;210.01041458851967;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 05:00:00;311.91669722246445;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 06:00:00;312.4738403933061;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 07:00:00;311.65395154214195;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 08:00:00;300.98002615416124;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 09:00:00;294.02685245231265;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 10:00:00;287.5455020082983;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 11:00:00;276.09804394382013;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 12:00:00;273.6969560397044;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 13:00:00;277.694144021166;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 14:00:00;280.35693100485065;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 15:00:00;282.7816430500106;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 16:00:00;294.60687625088866;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 17:00:00;305.1499724108108;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 18:00:00;299.0528032265715;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 19:00:00;297.27422512751764;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 20:00:00;288.1885287776493;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 21:00:00;264.2217530858937;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 22:00:00;226.89389689115188;200.0;122.16276967431395;0.0;-122.16276967431395
2021-01-13 23:00:00;167.80667813896395;167.80667813896395;122.16276967431395;0.0;-122.16276967431395
2021-01-14 00:00:00;159.2274431839073;159.2274431839073;123.01938785552613;0.0;-123.01938785552613
2021-01-14 01:00:00;166.64622089151496;166.64622089151496;123.01938785552613;0.0;-123.01938785552613
2021-01-14 02:00:00;172.29473291396891;172.29473291396891;123.01938785552613;0.0;-123.01938785552613
2021-01-14 03:00:00;189.985864630593;189.985864630593;123.01938785552613;0.0;-123.01938785552613
2021-01-14 04:00:00;228.02275509037636;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 05:00:00;302.1350423019582;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 06:00:00;309.4768254497377;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 07:00:00;310.03951037052315;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 08:00:00;318.8119949670745;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 09:00:00;312.5101741727099;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 10:00:00;299.7340570541288;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 11:00:00;281.9499592944137;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 12:00:00;280.23239928023986;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 13:00:00;283.19418150752927;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 14:00:00;285.2049802669426;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 15:00:00;288.3407228645572;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 16:00:00;299.3234833870059;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 17:00:00;310.4741645739608;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 18:00:00;317.15192183807176;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 19:00:00;318.3498491209092;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 20:00:00;312.53753482348264;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 21:00:00;288.5683822322608;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 22:00:00;246.0570309163704;200.0;123.01938785552613;0.0;-123.01938785552613
2021-01-14 23:00:00;185.18774245428855;185.18774245428855;123.01938785552613;0.0;-123.01938785552613
2021-01-15 00:00:00;133.89801940597388;133.89801940597388;123.01938785552613;0.0;-123.01938785552613
2021-01-15 01:00:00;143.69851420190278;143.69851420190278;123.01938785552613;0.0;-123.01938785552613
2021-01-15 02:00:00;146.1182174579985;146.1182174579985;123.01938785552613;0.0;-123.01938785552613
2021-01-15 03:00:00;156.50689725370088;156.50689725370088;123.01938785552613;0.0;-123.01938785552613
2021-01-15 04:00:00;192.4406933463516;192.4406933463516;123.01938785552613;0.0;-123.01938785552613
2021-01-15 05:00:00;283.06273525999194;200.0;123.01938785552613;0.0;-123.01938785552613
