Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-05-10 04:00:00;223.95228270179155;206.5279093301409;74.98000000000002;32.41350781104353;1.2526747995854133;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 05:00:00;232.90820875208797;216.16785333058093;74.07999999999998;29.270569928257544;1.2375594897854818;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 06:00:00;217.054271023358;201.90923440941629;71.86000000000001;23.861289186873876;1.0766870081177684;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 07:00:00;259.1036467116925;244.96202747792992;70.53999999999996;19.9327465373309;1.2190217851018548;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 08:00:00;234.6131138146279;221.07297240598734;70.0;17.400737248419773;1.0619971131112635;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 09:00:00;236.92658706507225;224.17725044699492;70.0;13.585150949568117;0.9999334059712188;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 10:00:00;231.89088683504315;219.0654174940639;70.0;13.526002153060347;0.9776555232152291;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 11:00:00;203.76382796780686;191.22362842057194;70.0;13.30768783726711;0.8557632469801422;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 12:00:00;195.06013293146526;182.6993444409566;70.0;12.407567391085536;0.8064060969360293;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 13:00:00;168.37762467205897;156.33046994733104;70.0;12.024939532537928;0.6915026963827762;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 14:00:00;178.70692476654827;167.145821842054;70.0;9.609498493909427;0.7045688765685756;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 15:00:00;154.39826958226422;142.56189218452266;70.0;11.310914769908834;0.626376993499867;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 16:00:00;160.8699333198556;149.3607400418295;70.0;9.817513846495274;0.6364370687256088;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 17:00:00;157.366542632347;145.36505682246585;70.0;11.724641233567127;0.6429514159911981;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 18:00:00;156.75146296139891;144.64156180882912;70.0;12.678133800017463;0.6510914485122352;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 19:00:00;170.67858504883958;158.14816442322515;70.0;14.108238210618367;0.7270795738752719;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 20:00:00;207.47192956425033;194.3038611932718;70.0;16.101873561353045;0.9165082672012583;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 21:00:00;189.94171421952967;175.76551349329395;70.42000000000002;21.37115491913829;0.9220241087585269;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 22:00:00;169.07195212397664;154.7529105193745;70.84000000000003;22.10423966003043;0.8259895078146641;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-10 23:00:00;155.96952016307833;141.73030967009294;70.96000000000004;21.84498269747229;0.7560946137937522;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 00:00:00;57.11987607313844;42.83247644998434;71.19999999999999;33.497445954027114;0.3607174855321783;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 01:00:00;182.2554663040089;200.26850487412028;71.74000000000001;20.552779205098773;0.8477537551351906;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 02:00:00;168.3755687515138;182.31229830928086;72.34000000000003;23.644158841995193;0.8232617032167794;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 03:00:00;151.95045148038807;160.8831714043227;72.46000000000004;23.82416434776212;0.7438687634071155;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 04:00:00;191.32355263490285;204.9198088910259;72.27999999999997;21.73451480142569;0.9012323581200663;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 05:00:00;215.17096222558354;230.65332267662976;71.86000000000001;20.738123687075642;1.0021381290602158;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 06:00:00;269.81105510161166;289.4048596010136;71.13999999999999;19.602704626176262;1.2464900794498057;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 07:00:00;277.9423681130144;272.00070471647035;70.42000000000002;20.35162230372066;1.3217275525494039;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 08:00:00;378.7440170953447;377.84596948705774;70.0;17.138246442881155;1.705905325861422;1.175952527805943;2.500000000000001;3.675952527805944
2021-05-11 09:00:00;347.27150349868504;345.46715416992714;70.0;17.42631844471549;1.5727202064451897;1.175952527805943;2.500000000000001;3.675952527805944
