DAKTEXNET
VERV1.0.0
FMTDELI
ZWEDatenexport aus STANET
NUTJonas Pfeiffer;;
QUESTANET 10.1.33 64-Bit May 30 2021
MEDF
DAT04.01.2024
ZEI14:20:30
TTR;
DTR.
NEBPrototyp;;;;;;;;
NENBeleg_1

REM Feldbeschreibungen HA Zähler
FEL;ZAE;ZAE;XRECHTS;N; 14;  5;Koordinate x;m
FEL;ZAE;ZAE;YHOCH;N; 14;  5;Koordinate y;m
FEL;ZAE;ZAE;NAME;C; 24;  0;Kundenname;
FEL;ZAE;ZAE;VERBRAUCH;N; 16;  2;Verbrauch/Jahr;
FEL;ZAE;ZAE;PROFIL;C;  8;  0;Profil;
FEL;ZAE;ZAE;ZUFLUSS;N; 14;  4;Zufluss (nach Profil);
FEL;ZAE;ZAE;GEOH;N;  7;  2;Höhe;mNN
FEL;ZAE;ZAE;PRECH;N;  8;  4;Ber.Druck;bar
FEL;ZAE;ZAE;HO;N;  8;  4;Qualität;
FEL;ZAE;ZAE;KONDENSAT;N;  9;  3;Kondensat;t/h
FEL;ZAE;ZAE;LASTMODI;N; 19;  0;Letzte Änderung;
FEL;ZAE;ZAE;KNONUM;N;  7;  0;Knoten-Nr.;
FEL;ZAE;ZAE;KNAM;C; 10;  0;Knotenname;
FEL;ZAE;ZAE;DATE1;C; 10;  0;Datum Von;TT.MM.JJJJ
FEL;ZAE;ZAE;DATE2;C; 10;  0;Datum Bis;TT.MM.JJJJ
FEL;ZAE;ZAE;STRANUM;C; 60;  0;Strassennummer;
FEL;ZAE;ZAE;HAUSNUM;C;  8;  0;Hausnummer;
FEL;ZAE;ZAE;HAUSNOZUS;C;  3;  0;Hausnr. Zusatz;
FEL;ZAE;ZAE;HAUSINDEX;N;  6;  0;Haus SatzNo;
FEL;ZAE;ZAE;HAUSID;C; 24;  0;Haus-ID;
FEL;ZAE;ZAE;HAUSIDUSED;C; 24;  0;Haus-ID verwendet;
FEL;ZAE;ZAE;ABSTAND;N; 14;  5;Abstand;
FEL;ZAE;ZAE;ORT;C; 32;  0;Ort;
FEL;ZAE;ZAE;ZAEHLERNO;C; 24;  0;Zähler Nr.;
FEL;ZAE;ZAE;STRASSE;C; 21;  0;Strassenname;
FEL;ZAE;ZAE;KUNDENNO;C; 12;  0;Kundennummer;
FEL;ZAE;ZAE;MAXLAST;N; 12;  4;Max.Abnahme;
FEL;ZAE;ZAE;GEMEINDE;C; 24;  0;Gemeinde;
FEL;ZAE;ZAE;GEBIET;C;  8;  0;Gebiet;
FEL;ZAE;ZAE;TAU;N;  5;  2;Temp.abhängigkeit;%/C
FEL;ZAE;ZAE;GRUNDLAST;C;  1;  0;Temp ua.Grundlast;[J/N]
FEL;ZAE;ZAE;RUNHOURS;N;  5;  0;Benutzungstunden;h/Jahr
FEL;ZAE;ZAE;NORMFLUSS;N; 13;  4;Verbrauch Norm;
FEL;ZAE;ZAE;ISKW;C;  1;  0;Einheit kW;[J/N]
FEL;ZAE;ZAE;TU;N;  6;  1;Temp.Soll Rücklauf;C
FEL;ZAE;ZAE;GLVAL;N; 13;  4;Grundlast;
FEL;ZAE;ZAE;PZONE;C;  4;  0;Druckklasse;
FEL;ZAE;ZAE;DATASRC;C;  3;  0;Datenquelle;[N/Y/H]
FEL;ZAE;ZAE;PASTESTATE;C;  1;  0;Einfügen Status;[I/U/D/K]
FEL;ZAE;ZAE;IMEXSTATE;C;  1;  0;Import Status;[I/U/M]
FEL;ZAE;ZAE;CLIENTID;C; 24;  0;Verbindung 1;
FEL;ZAE;ZAE;CLIENTTYP;N;  3;  0;Verbdg.1 Klasse;
FEL;ZAE;ZAE;PIPENO;N;  6;  0;Leitungs-Nr.;
FEL;ZAE;ZAE;CLIENT2ID;C; 24;  0;Verbindung 2;
FEL;ZAE;ZAE;CLIENT2TYP;N;  3;  0;Verbdg.2 Klasse;
FEL;ZAE;ZAE;HCONNO;N;  6;  0;HA-Verbindung Nr.;
FEL;ZAE;ZAE;USERNAME;C; 12;  0;Letzter Benutzer;
FEL;ZAE;ZAE;LAYER;C;  5;  0;Layer;
